county,state,year,fat_amount
Morgan,GA,2014,110
Warren,IL,2014,80
Pittsburg,OK,2014,120
Teller,CO,2014,65
Montgomery,MS,2014,45
Spencer,IN,2014,105
Morgan,TN,2014,65
Middlesex,VA,2014,65
Natchitoches Parish,LA,2014,75
Somerset,MD,2014,60
Moniteau,MO,2014,115
Yell,AR,2014,85
Upson,GA,2014,75
Lampasas,TX,2014,110
Alleghany,VA,2014,75
Colonial Heights City,VA,2014,125
Madison,ID,2014,150
Henry,AL,2014,70
Casey,KY,2014,145
Iron,MO,2014,80
Chester,TN,2014,90
Hendry,FL,2014,85
Beauregard Parish,LA,2014,95
Greene,PA,2014,110
Chattooga,GA,2014,75
Gallia,OH,2014,95
Clark,IL,2014,90
Jeff Davis,GA,2014,125
Jackson,AR,2014,95
Howard,IA,2014,105
Grant,AR,2014,60
Stone,MO,2014,75
Clay,IL,2014,80
Chippewa,MN,2014,125
Monroe,KY,2014,75
Noxubee,MS,2014,85
Braxton,WV,2014,65
Baker,OR,2014,120
Bibb,AL,2014,100
Jim Wells,TX,2014,85
Osage,MO,2014,125
Pulaski,MO,2014,65
Forest,WI,2014,90
Jefferson,OR,2014,110
Dukes,MA,2014,110
Harris,GA,2014,80
Cameron,PA,2014,110
Sevier,UT,2014,100
Sabine Parish,LA,2014,75
Mariposa,CA,2014,70
Marquette,WI,2014,95
Payette,ID,2014,140
Crawford,IA,2014,105
Hancock,KY,2014,70
Mitchell,IA,2014,110
Missaukee,MI,2014,100
Jefferson,GA,2014,110
Logan,OK,2014,95
Mackinac,MI,2014,85
Monroe,GA,2014,75
Madison,AR,2014,110
Monroe,IL,2014,125
Cass,TX,2014,105
Barnwell,SC,2014,105
Haywood,TN,2014,80
Nottoway,VA,2014,60
Uvalde,TX,2014,95
Harrison,OH,2014,75
Wise,VA,2014,90
Page,VA,2014,75
Pitkin,CO,2014,55
Pottawatomie,KS,2014,95
Uintah,UT,2014,165
Unicoi,TN,2014,95
Avoyelles Parish,LA,2014,105
Benton,TN,2014,110
Shannon,MO,2014,135
Washington,MO,2014,95
Floyd,VA,2014,125
Beckham,OK,2014,100
Brunswick,VA,2014,75
Gray,TX,2014,105
Yellow Medicine,MN,2014,105
Pulaski,IN,2014,90
Kalkaska,MI,2014,65
Meade,SD,2014,155
Rowan,KY,2014,110
Medina,TX,2014,85
Clarendon,SC,2014,105
White,IL,2014,70
Greensville,VA,2014,60
Oscoda,MI,2014,80
Gonzales,TX,2014,110
Roane,WV,2014,65
Clarke,MS,2014,55
Jefferson,ID,2014,105
Grant,KY,2014,75
Wadena,MN,2014,90
Garrard,KY,2014,80
Wetzel,WV,2014,60
Lawrence,IL,2014,60
Lauderdale,TN,2014,60
Scott,AR,2014,55
Monroe,OH,2014,40
Bates,MO,2014,80
Clinton,MO,2014,70
Lincoln,WY,2014,90
Caroline,VA,2014,70
Webster,KY,2014,65
Elko,NV,2014,120
Wilson,TX,2014,135
Kodiak Island Borough,AK,2014,130
Fulton,PA,2014,70
Limestone,TX,2014,60
Leelanau,MI,2014,160
Pennington,MN,2014,85
Bourbon,KY,2014,120
Bayfield,WI,2014,100
Carter,KY,2014,75
Washington,GA,2014,80
Hamilton,NE,2014,95
Franklin,IA,2014,140
Marshall,OK,2014,90
Del Norte,CA,2014,50
Ritchie,WV,2014,65
Buchanan,VA,2014,55
Anderson,KY,2014,130
Madison,MO,2014,60
Lyon,IA,2014,145
Jersey,IL,2014,65
Ford,IL,2014,85
Cherokee,OK,2014,90
Miller,MO,2014,70
Jasper,GA,2014,80
Jerome,ID,2014,115
Union,GA,2014,125
Fairfield,SC,2014,105
Palo Alto,IA,2014,105
Attala,MS,2014,95
Crawford,MI,2014,100
Calhoun,IA,2014,60
Harrison,KY,2014,95
Clay,AL,2014,45
Jefferson,KS,2014,65
Mason,KY,2014,55
Mason,IL,2014,40
Sharp,AR,2014,65
Roseau,MN,2014,110
Watonwan,MN,2014,80
Yancey,NC,2014,65
Marengo,AL,2014,110
Meriwether,GA,2014,65
Grayson,VA,2014,50
Lamar,GA,2014,50
Alleghany,NC,2014,65
Orange,VA,2014,65
Sitka City And Borough,AK,2014,65
Ray,MO,2014,70
Dewitt,TX,2014,65
Martin,NC,2014,75
Crook,OR,2014,150
Iron,MI,2014,70
Clearwater,ID,2014,90
Minidoka,ID,2014,105
Pawnee,OK,2014,65
Wasatch,UT,2014,155
Northumberland,VA,2014,105
Bosque,TX,2014,75
Bertie,NC,2014,40
Conecuh,AL,2014,55
Dade,MO,2014,65
Russell,VA,2014,60
Lumpkin,GA,2014,125
Winn Parish,LA,2014,65
Wayne,MS,2014,50
Suwannee,FL,2014,95
Val Verde,TX,2014,140
New Madrid,MO,2014,45
Cottonwood,MN,2014,95
Parke,IN,2014,70
Cedar,MO,2014,85
Franklin,AR,2014,75
Calhoun,TX,2014,120
Floyd,IA,2014,95
Hale,AL,2014,65
Seward,NE,2014,105
Boundary,ID,2014,120
Sanpete,UT,2014,125
Lancaster,VA,2014,60
Hutchinson,SD,2014,60
Otero,CO,2014,65
Nelson,VA,2014,135
Ketchikan Gateway Borough,AK,2014,70
Saline,NE,2014,90
Newton,AR,2014,45
Wayne,IL,2014,80
Kingfisher,OK,2014,85
Evangeline Parish,LA,2014,80
Bradford,FL,2014,50
Lewis,TN,2014,85
Union,KY,2014,65
Smith,MS,2014,65
Montour,PA,2014,75
Barton,MO,2014,80
Bandera,TX,2014,50
Dade,GA,2014,70
Cass,NE,2014,120
Lincoln,NE,2014,85
Lincoln,NM,2014,80
Lincoln,OK,2014,150
Desha,AR,2014,60
Llano,TX,2014,80
Logan,CO,2014,100
Atascosa,TX,2014,90
Appanoose,IA,2014,90
Prince Edward,VA,2014,90
Prowers,CO,2014,65
Trigg,KY,2014,65
Tate,MS,2014,60
Roscommon,MI,2014,65
Pocahontas,IA,2014,60
Red River,TX,2014,65
Scurry,TX,2014,70
Carbon,UT,2014,100
Leon,TX,2014,75
Red Willow,NE,2014,80
Pierce,GA,2014,65
Bollinger,MO,2014,70
Powell,KY,2014,55
Shelby,IL,2014,90
Caldwell,TX,2014,85
Shelby,IA,2014,80
Jackson,OK,2014,50
Holt,NE,2014,80
Leake,MS,2014,25
Giles,VA,2014,65
Todd,KY,2014,95
Butts,GA,2014,55
Westmoreland,VA,2014,40
Luna,NM,2014,55
Greene,IA,2014,50
Hardy,WV,2014,55
Jasper,MS,2014,100
Prince George,VA,2014,125
Madison,GA,2014,130
Benton,IN,2014,70
Piatt,IL,2014,55
Cooper,MO,2014,50
Towns,GA,2014,60
Madison,VA,2014,85
Stephens,TX,2014,70
Phillips,AR,2014,65
Greene,NC,2014,45
Crawford,IL,2014,80
La Paz,AZ,2014,55
Carroll,KY,2014,75
Camden,GA,2014,45
Wallowa,OR,2014,65
Pike,IL,2014,90
Martinsville City,VA,2014,55
Isle Of Wight,VA,2014,60
Schoolcraft,MI,2014,35
Clarke,IA,2014,55
Cumberland,IL,2014,65
Lewis,WV,2014,65
Grant,WV,2014,35
Walthall,MS,2014,50
Botetourt,VA,2014,85
Grant,MN,2014,65
Washington,IL,2014,65
Lafayette,WI,2014,120
Polk,TN,2014,35
Churchill,NV,2014,80
Los Alamos,NM,2014,40
Valley,ID,2014,105
Oregon,MO,2014,50
Graham,AZ,2014,55
Burleson,TX,2014,70
Jefferson Davis Parish,LA,2014,60
Greene,GA,2014,55
Cannon,TN,2014,65
Greenup,KY,2014,75
Gem,ID,2014,90
Vermillion,IN,2014,55
Simpson,MS,2014,50
Pike,AR,2014,80
Fulton,KY,2014,45
Hockley,TX,2014,70
Inyo,CA,2014,65
Pipestone,MN,2014,90
Harper,KS,2014,90
Clear Creek,CO,2014,35
Clinton,KY,2014,70
Sullivan,IN,2014,80
Jackson,KY,2014,45
Charlotte,VA,2014,70
Tama,IA,2014,95
Presque Isle,MI,2014,65
Clearwater,MN,2014,50
Buffalo,WI,2014,80
Clarke,VA,2014,70
Brooke,WV,2014,40
Oglethorpe,GA,2014,30
Nolan,TX,2014,50
Dallas,MO,2014,75
Mercer,KY,2014,55
Mercer,IL,2014,55
Lincoln,KY,2014,85
Floyd,KY,2014,60
Barbour,WV,2014,45
Shoshone,ID,2014,75
Wilkinson,GA,2014,60
Morehouse Parish,LA,2014,80
Mcculloch,TX,2014,60
King William,VA,2014,65
Adams,WA,2014,55
Morris,TX,2014,75
Crockett,TN,2014,70
Mitchell,GA,2014,85
Winnebago,IA,2014,100
Dodge,GA,2014,70
De Soto Parish,LA,2014,50
Mason,WV,2014,65
Duchesne,UT,2014,115
Washington,KY,2014,75
Marshall,IL,2014,60
Blaine,OK,2014,40
Washington,ID,2014,60
Mingo,WV,2014,55
Kanabec,MN,2014,65
Marshall,MN,2014,90
Wayne,NE,2014,65
Macon,GA,2014,65
Martin,IN,2014,105
Carbon,MT,2014,45
Grant Parish,LA,2014,50
Berrien,GA,2014,55
Webster,WV,2014,45
Pembina,ND,2014,75
Colfax,NM,2014,55
Bienville Parish,LA,2014,55
Chowan,NC,2014,70
Clay,KS,2014,50
Wakulla,FL,2014,55
Runnels,TX,2014,75
Emmet,IA,2014,90
Vinton,OH,2014,60
Goshen,WY,2014,60
Harlan,KY,2014,45
Apache,AZ,2014,60
Millard,UT,2014,60
Pushmataha,OK,2014,30
Cherokee,IA,2014,95
Swift,MN,2014,80
Mineral,WV,2014,70
Davis,IA,2014,50
Grundy,IA,2014,75
Little River,AR,2014,70
Cross,AR,2014,60
Hart,KY,2014,100
Pocahontas,WV,2014,35
De Witt,IL,2014,65
Barnes,ND,2014,65
Van Buren,AR,2014,35
Hill,MT,2014,45
Lee,VA,2014,40
Currituck,NC,2014,60
Mclean,KY,2014,55
Madison,IA,2014,90
Otoe,NE,2014,90
Keokuk,IA,2014,80
Rice,KS,2014,85
Richardson,NE,2014,55
Jefferson,NE,2014,85
Craig,OK,2014,55
Caldwell,KY,2014,65
Juneau City And Borough,AK,2014,130
Grant,NM,2014,70
Mcintosh,OK,2014,65
Caddo,OK,2014,60
Adair,OK,2014,85
Bond,IL,2014,70
Koochiching,MN,2014,75
Breckinridge,KY,2014,60
Kleberg,TX,2014,70
Gooding,ID,2014,90
Grundy,MO,2014,45
Franklin,ID,2014,90
Washington,NC,2014,50
Warren,NC,2014,40
Moffat,CO,2014,55
Butler,KY,2014,70
Tyler,TX,2014,60
Sublette,WY,2014,45
Cass,IL,2014,45
Dawson,TX,2014,60
Hardee,FL,2014,45
Hoke,NC,2014,50
Fillmore,NE,2014,70
Southampton,VA,2014,60
Floyd,TX,2014,30
Union,IA,2014,65
Lee,TX,2014,80
Allen,KY,2014,45
Lemhi,ID,2014,35
Carroll,MO,2014,65
Skamania,WA,2014,65
Texas,OK,2014,60
Screven,GA,2014,45
Van Buren,IA,2014,50
Stillwater,MT,2014,45
Effingham,GA,2014,110
Clay,NC,2014,60
Wayne,IA,2014,25
Dallas,AR,2014,40
Harrison,IA,2014,75
Tucker,WV,2014,65
Madison,NC,2014,80
Noble,OH,2014,40
Traill,ND,2014,70
Madison,MT,2014,45
Franklin,IN,2014,45
Massac,IL,2014,35
Izard,AR,2014,25
Chicot,AR,2014,25
Bledsoe,TN,2014,25
Knox,KY,2014,40
Metcalfe,KY,2014,55
Montgomery,IA,2014,50
Pepin,WI,2014,70
Mccreary,KY,2014,55
Maries,MO,2014,60
Dooly,GA,2014,40
Larue,KY,2014,65
Cleburne,AL,2014,40
Hamilton,TX,2014,75
Sumter,AL,2014,40
Lamb,TX,2014,50
Milam,TX,2014,80
Atoka,OK,2014,70
Kingman,KS,2014,45
Keith,NE,2014,70
Pamlico,NC,2014,45
Humboldt,NV,2014,65
Clay,KY,2014,35
Coosa,AL,2014,30
Daviess,MO,2014,50
George,MS,2014,65
Hampshire,WV,2014,70
Union,IL,2014,45
Mississippi,MO,2014,30
Thayer,NE,2014,50
Burke,GA,2014,50
Aransas,TX,2014,40
Cedar,NE,2014,55
San Miguel,NM,2014,45
Adair,MO,2014,60
Rock,MN,2014,70
Lunenburg,VA,2014,25
Buena Vista City,VA,2014,85
Douglas,WA,2014,95
Worth,IA,2014,60
Washakie,WY,2014,65
Chambers,TX,2014,120
Telfair,GA,2014,40
Monroe,IA,2014,50
Richland Parish,LA,2014,35
Moultrie,IL,2014,130
Northampton,VA,2014,55
Covington,MS,2014,50
Russell,KS,2014,35
Socorro,NM,2014,25
Jackson,MN,2014,65
Wabash,IL,2014,40
Greene,IL,2014,50
Nantucket,MA,2014,80
Perry,KY,2014,40
Yalobusha,MS,2014,45
Alamosa,CO,2014,65
Fulton,AR,2014,55
Big Horn,WY,2014,80
Evans,GA,2014,70
Crenshaw,AL,2014,35
Marion,TX,2014,35
Franklin Parish,LA,2014,40
Cibola,NM,2014,40
Seward,KS,2014,30
Clay,SD,2014,45
Liberty,GA,2014,100
Amelia,VA,2014,75
East Feliciana Parish,LA,2014,65
Union Parish,LA,2014,50
Sevier,AR,2014,20
Caswell,NC,2014,35
Sequatchie,TN,2014,55
Swain,NC,2014,45
Butte,SD,2014,100
Franklin City,VA,2014,55
Buckingham,VA,2014,35
Custer,NE,2014,45
Menifee,KY,2014,30
Jasper,IL,2014,55
Warren,IN,2014,60
Beaverhead,MT,2014,60
Allendale,SC,2014,25
Choctaw,OK,2014,60
Adams,WI,2014,55
Gulf,FL,2014,40
Anderson,KS,2014,45
Chugach Census Area,AK,2014,65
Meigs,OH,2014,35
Elbert,CO,2014,60
Cheyenne,NE,2014,45
Crawford,IN,2014,30
Scotland,MO,2014,55
Camp,TX,2014,45
Gaines,TX,2014,55
Saguache,CO,2014,40
Ida,IA,2014,70
Callahan,TX,2014,50
Bon Homme,SD,2014,50
Lac Qui Parle,MN,2014,45
New Kent,VA,2014,50
Calhoun,SC,2014,55
Noble,OK,2014,45
Murray,OK,2014,85
Conejos,CO,2014,30
Panola,TX,2014,70
King George,VA,2014,40
Jackson,WV,2014,100
Stevens,MN,2014,85
Fluvanna,VA,2014,100
Osceola,IA,2014,70
Burt,NE,2014,30
Washington,FL,2014,45
Johnston,OK,2014,45
Lassen,CA,2014,15
Lake,OR,2014,55
Perry,AL,2014,25
Turner,SD,2014,60
Lowndes,AL,2014,35
Charles City,VA,2014,75
Lawrence,MS,2014,40
Clinch,GA,2014,45
Montgomery,AR,2014,35
Powhatan,VA,2014,110
Johnson,KY,2014,35
Morgan,UT,2014,60
Ellsworth,KS,2014,45
Holmes,FL,2014,65
Day,SD,2014,65
Trinity,CA,2014,60
Pickett,TN,2014,40
Cleveland,AR,2014,20
Stewart,TN,2014,65
Richland,MT,2014,70
Robertson,TX,2014,35
San Miguel,CO,2014,70
Stone,MS,2014,45
Falls Church City,VA,2014,65
Coffey,KS,2014,35
Converse,WY,2014,85
Roberts,SD,2014,55
Grand,CO,2014,65
Custer,SD,2014,55
Roosevelt,NM,2014,65
Sullivan,PA,2014,15
Comanche,TX,2014,35
Geary,KS,2014,30
Essex,VT,2014,45
Douglas,MO,2014,45
Crittenden,KY,2014,55
Stark,IL,2014,30
Sweet Grass,MT,2014,45
Fremont,IA,2014,50
Jones,GA,2014,35
Johnson,GA,2014,25
Nowata,OK,2014,55
Tyler,WV,2014,25
Calhoun,FL,2014,30
Pointe Coupee Parish,LA,2014,40
Henry,KY,2014,30
Bath,KY,2014,45
Lewis,KY,2014,70
Brown,KS,2014,80
Montmorency,MI,2014,85
Holmes,MS,2014,20
Lucas,IA,2014,55
Mitchell,KS,2014,65
Johnson,WY,2014,75
Atkinson,GA,2014,55
Turner,GA,2014,45
Houston,TN,2014,40
Candler,GA,2014,50
Banks,GA,2014,20
Perry,TN,2014,45
Municipality Of Anchorage,AK,2014,10
Hughes,SD,2014,40
Avery,NC,2014,55
Jefferson,FL,2014,15
Pendleton,KY,2014,75
Ozark,MO,2014,35
Linn,KS,2014,50
Pecos,TX,2014,15
Iron,WI,2014,55
Hamlin,SD,2014,35
Woods,OK,2014,30
Park,CO,2014,65
Morgan,OH,2014,40
La Porte,IN,2014,25
Meigs,TN,2014,55
Allen Parish,LA,2014,45
Newton,MS,2014,60
Bee,TX,2014,55
Rains,TX,2014,40
Newton,TX,2014,20
Greene,VA,2014,90
Tunica,MS,2014,35
Wyoming,WV,2014,40
Major,OK,2014,35
Kingsbury,SD,2014,65
Greenwood,KS,2014,35
Box Butte,NE,2014,30
Torrance,NM,2014,45
Lake,MN,2014,95
Lee,SC,2014,60
Murray,MN,2014,45
Andrews,TX,2014,35
Northampton,NC,2014,50
Grundy,TN,2014,80
Lake Of The Woods,MN,2014,25
Meade,KY,2014,30
Putnam,IL,2014,35
Blanco,TX,2014,85
Jasper,SC,2014,115
Calhoun,AR,2014,20
San Augustine,TX,2014,25
Montgomery,GA,2014,25
Benewah,ID,2014,50
Caldwell,MO,2014,30
Big Stone,MN,2014,30
Brantley,GA,2014,40
Ballard,KY,2014,45
Osage,KS,2014,30
Grant,OR,2014,30
Morgan,WV,2014,30
Edwards,KS,2014,25
Kemper,MS,2014,40
Brooks,GA,2014,25
Searcy,AR,2014,50
Wilcox,AL,2014,45
Wilbarger,TX,2014,60
Custer,MT,2014,75
King And Queen,VA,2014,25
Norton City,VA,2014,65
Washington,AL,2014,70
Hughes,OK,2014,25
Walsh,ND,2014,60
Doniphan,KS,2014,65
Gentry,MO,2014,30
Macon,MO,2014,60
Douglas,SD,2014,50
Rockcastle,KY,2014,40
Pratt,KS,2014,45
Madison,FL,2014,75
Prince Of Wales-Hyder Census Area,AK,2014,50
Taylor,GA,2014,30
Amite,MS,2014,25
Platte,WY,2014,70
Rio Grande,CO,2014,60
Ralls,MO,2014,50
Chouteau,MT,2014,40
Ramsey,ND,2014,35
Green,KY,2014,40
Claiborne,MS,2014,30
Clark,MO,2014,25
Thurston,NE,2014,30
Woodruff,AR,2014,30
Antelope,NE,2014,45
Heard,GA,2014,60
Hyde,NC,2014,15
Wahkiakum,WA,2014,35
Perquimans,NC,2014,30
Pemiscot,MO,2014,55
Archuleta,CO,2014,55
Howard,MO,2014,55
Monona,IA,2014,15
Coleman,TX,2014,40
Livingston,KY,2014,30
Louisa,IA,2014,60
Phillips,KS,2014,45
Caribou,ID,2014,50
Assumption Parish,LA,2014,45
Carlisle,KY,2014,25
Pike,GA,2014,55
Mineral,MT,2014,40
Lincoln,WA,2014,35
Yuma,CO,2014,50
Monroe,MO,2014,55
Aleutians West Census Area,AK,2014,65
Spencer,KY,2014,25
Elmore,ID,2014,55
Audubon,IA,2014,40
Morris,KS,2014,25
Mercer,ND,2014,40
Bacon,GA,2014,55
Benson,ND,2014,15
Teton,MT,2014,20
Dixie,FL,2014,35
Garfield,UT,2014,35
Fremont,ID,2014,75
Pend Oreille,WA,2014,50
Humphreys,MS,2014,20
Comanche,KS,2014,35
Wabaunsee,KS,2014,15
Phelps,NE,2014,40
Gove,KS,2014,35
Lasalle Parish,LA,2014,30
Carbon,WY,2014,60
Claiborne Parish,LA,2014,30
Ringgold,IA,2014,25
Pike,IN,2014,30
Choctaw,AL,2014,25
Taylor,IA,2014,40
Charles Mix,SD,2014,45
Union,IN,2014,30
Swisher,TX,2014,50
Toole,MT,2014,15
Pulaski,GA,2014,15
Trousdale,TN,2014,20
Jackson,TN,2014,25
Thomas,KS,2014,60
Tillman,OK,2014,25
Osborne,KS,2014,30
Estill,KY,2014,45
Jones,TX,2014,30
Karnes,TX,2014,40
Kearney,NE,2014,50
Nevada,AR,2014,35
Bristol Bay Borough,AK,2014,30
Florence,WI,2014,45
Jackson,TX,2014,55
Bottineau,ND,2014,50
Falls,TX,2014,40
Bowman,ND,2014,30
Teton,ID,2014,65
Adams,IA,2014,50
Choctaw,MS,2014,45
Dekalb,MO,2014,15
Alexander,IL,2014,20
Alger,MI,2014,45
Desoto,FL,2014,55
Benton,MS,2014,35
Cherry,NE,2014,35
Chariton,MO,2014,15
Castro,TX,2014,30
Valley,MT,2014,30
Sussex,VA,2014,45
Cloud,KS,2014,45
St. Helena Parish,LA,2014,10
Concordia Parish,LA,2014,45
Dallam,TX,2014,45
Butler,NE,2014,45
Bryan,GA,2014,70
Broadwater,MT,2014,30
Stewart,GA,2014,10
Bradley,AR,2014,40
Cumberland,KY,2014,40
Colfax,NE,2014,15
Mathews,VA,2014,20
Kimball,NE,2014,40
Scott,VA,2014,50
Gallatin,IL,2014,25
Love,OK,2014,25
Furnas,NE,2014,40
Monroe,AR,2014,25
Jackson,KS,2014,25
Freestone,TX,2014,45
Ontonagon,MI,2014,10
Saluda,SC,2014,25
Edwards,IL,2014,30
Lamoure,ND,2014,45
San Juan,UT,2014,30
Lincoln,AR,2014,25
Pleasants,WV,2014,40
Perry,MS,2014,35
Grand,UT,2014,30
San Saba,TX,2014,35
Lanier,GA,2014,30
Moore,TN,2014,20
Grant,KS,2014,55
Hickman,KY,2014,15
Morgan,KY,2014,25
Jefferson,OK,2014,25
Schuyler,IL,2014,20
Ouray,CO,2014,50
Grant,OK,2014,15
Jefferson,MT,2014,45
Mills,TX,2014,30
Republic,KS,2014,50
North Slope Borough,AK,2014,10
Goochland,VA,2014,35
Marshall,SD,2014,30
Okfuskee,OK,2014,30
Gray,KS,2014,35
Gates,NC,2014,20
Petersburg Borough,AK,2014,25
Irwin,GA,2014,20
Rolette,ND,2014,35
Menard,IL,2014,30
Pendleton,WV,2014,20
Guthrie,IA,2014,25
Doddridge,WV,2014,5
Hot Springs,WY,2014,20
Sheridan,MT,2014,20
Ochiltree,TX,2014,45
Merrick,NE,2014,75
Macon,AL,2014,25
Kane,UT,2014,25
Wheeler,TX,2014,20
Washington,KS,2014,45
Switzerland,IN,2014,30
Morrow,OR,2014,55
Rooks,KS,2014,40
Cameron Parish,LA,2014,5
West Carroll Parish,LA,2014,15
Brewster,TX,2014,40
Wells,ND,2014,45
Weston,WY,2014,25
Boone,NE,2014,50
Jenkins,GA,2014,30
Hamilton,IL,2014,35
Johnson,IL,2014,35
Ness,KS,2014,20
Columbia,WA,2014,40
Clay,TN,2014,40
Lee,AR,2014,15
Bland,VA,2014,45
Nemaha,NE,2014,20
Frio,TX,2014,25
Phillips,CO,2014,20
Kit Carson,CO,2014,40
Sullivan,MO,2014,25
Washington,CO,2014,25
Bullock,AL,2014,20
Tattnall,GA,2014,35
Holt,MO,2014,30
Taylor,WV,2014,35
Valley,NE,2014,35
Ottawa,KS,2014,30
Rawlins,KS,2014,30
St. Clair,MO,2014,35
Schley,GA,2014,25
Dawes,NE,2014,15
Shelby,MO,2014,35
Tyrrell,NC,2014,15
Luce,MI,2014,30
Ransom,ND,2014,40
Greene,AL,2014,40
Deer Lodge,MT,2014,30
Parmer,TX,2014,30
Somervell,TX,2014,30
Quay,NM,2014,25
Deuel,SD,2014,20
Calhoun,WV,2014,25
Towner,ND,2014,20
Dickey,ND,2014,55
Putnam,MO,2014,15
Mason,TX,2014,35
Traverse,MN,2014,25
Mccook,SD,2014,20
Adair,IA,2014,20
Mono,CA,2014,40
Atchison,MO,2014,20
Bear Lake,ID,2014,10
Emery,UT,2014,20
Owyhee,ID,2014,25
Wilkin,MN,2014,20
Lewis,MO,2014,25
Powell,MT,2014,40
Wilcox,GA,2014,15
Warren,GA,2014,20
Power,ID,2014,45
Lincoln,MN,2014,25
Tallahatchie,MS,2014,25
Beaver,UT,2014,30
White Pine,NV,2014,30
Bailey,TX,2014,50
Perkins,NE,2014,20
Pawnee,KS,2014,10
Jackson Parish,LA,2014,35
Grand Isle,VT,2014,25
Juab,UT,2014,55
Terry,TX,2014,10
Real,TX,2014,25
Quitman,MS,2014,5
Caldwell Parish,LA,2014,20
Reeves,TX,2014,15
Greeley,NE,2014,15
Grant,SD,2014,70
Graham,NC,2014,35
Treutlen,GA,2014,20
City And Borough Of Juneau,AK,2014,10
Clay,NE,2014,40
Richmond,VA,2014,30
Red River Parish,LA,2014,30
Oneida,ID,2014,25
Franklin,MS,2014,20
Keweenaw,MI,2014,25
Steele,ND,2014,35
Kimble,TX,2014,30
Letcher,KY,2014,45
Crook,WY,2014,30
Scott,KS,2014,30
Barber,KS,2014,30
Lincoln,GA,2014,15
Haskell,TX,2014,10
Monroe,WV,2014,30
Catahoula Parish,LA,2014,15
Cavalier,ND,2014,30
Wolfe,KY,2014,20
Lynn,TX,2014,20
Worth,GA,2014,60
Donley,TX,2014,10
Andrew,MO,2014,30
Harrison,MO,2014,30
Meade,KS,2014,10
Sherman,KS,2014,25
Mcpherson,SD,2014,35
Charlton,GA,2014,35
Dickenson,VA,2014,25
Mckenzie,ND,2014,30
Mcintosh,GA,2014,25
Yoakum,TX,2014,45
Mccormick,SC,2014,30
Van Buren,TN,2014,25
Lee,KY,2014,5
Bleckley,GA,2014,20
Wayne,UT,2014,20
Breathitt,KY,2014,20
Trinity,TX,2014,45
Gilchrist,FL,2014,30
Roosevelt,MT,2014,5
Norton,KS,2014,25
Garza,TX,2014,15
Bracken,KY,2014,10
Washita,OK,2014,45
Kiowa,CO,2014,5
Phillips,MT,2014,15
Union,FL,2014,25
Vernon Parish,LA,2014,55
Fall River,SD,2014,40
Trego,KS,2014,35
Lake,MI,2014,35
Perry,AR,2014,10
Sargent,ND,2014,35
Lawrence,KY,2014,15
Latimer,OK,2014,10
Pierce,NE,2014,45
Las Animas,CO,2014,25
Forest,PA,2014,25
Hamilton,FL,2014,25
San Jacinto,TX,2014,45
Franklin,FL,2014,10
Poquoson City,VA,2014,10
Hemphill,TX,2014,15
Harney,OR,2014,15
Union,NM,2014,10
Haskell,OK,2014,35
Highland,VA,2014,10
Knox,MO,2014,5
Perkins,SD,2014,20
Calhoun,IL,2014,15
Alfalfa,OK,2014,25
Mclean,ND,2014,25
Marion,GA,2014,15
Madison Parish,LA,2014,30
Madison,TX,2014,35
Archer,TX,2014,25
Lipscomb,TX,2014,5
Lincoln,WV,2014,15
Baca,CO,2014,5
Baker,FL,2014,25
Willacy,TX,2014,15
Liberty,FL,2014,20
Wilkinson,MS,2014,20
Moody,SD,2014,40
Bath,VA,2014,20
Morrill,NE,2014,10
Lee,GA,2014,65
West Feliciana Parish,LA,2014,25
Musselshell,MT,2014,20
Lander,NV,2014,5
Webster,NE,2014,0
Lafayette,AR,2014,25
Knott,KY,2014,10
Kittson,MN,2014,45
Nuckolls,NE,2014,10
Brown,NE,2014,15
Jones,NC,2014,20
Jefferson Davis,MS,2014,20
Ward,TX,2014,15
Hardeman,TX,2014,10
Zavala,TX,2014,10
Griggs,ND,2014,25
Rio Blanco,CO,2014,10
Gilmer,WV,2014,25
Garfield,NE,2014,40
Crosby,TX,2014,10
East Carroll Parish,LA,2014,25
Smith,KS,2014,20
Sabine,TX,2014,15
Rosebud,MT,2014,10
Hall,TX,2014,20
Sherman,NE,2014,15
Dewey,OK,2014,25
Haines Borough,AK,2014,40
Clark,SD,2014,40
Haakon,SD,2014,25
Emmons,ND,2014,15
Childress,TX,2014,0
Summers,WV,2014,30
Red Lake,MN,2014,15
Dillingham Census Area,AK,2014,30
Schuyler,MO,2014,10
Dawson,MT,2014,15
Starr,TX,2014,30
Duval,TX,2014,5
Crawford,GA,2014,30
Hamilton,NY,2014,10
Ferry,WA,2014,15
Rappahannock,VA,2014,35
Clay,TX,2014,10
Chase,NE,2014,15
Custer,ID,2014,25
Foster,ND,2014,20
Franklin,TX,2014,15
Hand,SD,2014,25
St Tammany Parish,LA,2014,0
Spink,SD,2014,30
Decatur,IA,2014,35
Cumberland,VA,2014,10
Ellis,OK,2014,5
Sierra,NM,2014,20
Glacier,MT,2014,15
Prairie,AR,2014,10
Woodson,KS,2014,10
Brooks,TX,2014,0
Eddy,ND,2014,10
Wirt,WV,2014,20
Fallon,MT,2014,10
Mills,IA,2014,30
Clark,KS,2014,10
Jackson,SD,2014,0
Southeast Fairbanks Census Area,AK,2014,30
Goliad,TX,2014,10
