Year,County_Name,State,Population,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate
2004,Fremont,WY,36383,175,106,15,81,10,96,480.9938707638183,291.3448588626556,41.22804606547013,222.63144875353876,27.485364043646758,263.8594948190089
2004,Fresno,CA,861035,5717,3834,540,2077,1217,2617,663.9683636553683,445.27806651297567,62.715220635630374,241.22132085223018,141.34152502511512,303.93654148786055
2004,Garrett,MD,30147,199,161,11,123,27,134,660.0988489733638,534.049822536239,36.48787607390453,408.0007960991143,89.56115036322022,444.48867217301887
2004,Hamilton,OH,817306,7865,5231,727,2573,1931,3300,962.3078748963056,640.0295605317959,88.950772415717,314.8147694988169,236.26401861726208,403.76554191453386
2004,Hampton City,VA,140200,954,700,91,411,198,502,680.4564907275321,499.2867332382311,64.90727532097004,293.15263908701854,141.2268188302425,358.0599144079886
2004,Harris,TX,3630185,20215,12999,1441,6929,4629,8370,556.8586724918978,358.080924250417,39.69494667627132,190.87181507278555,127.51416250136012,230.56676174905687
2004,Hartford,CT,874449,7691,5446,788,2793,1865,3581,879.5252782037603,622.7921811334909,90.11388886029945,319.40113145535076,213.27716081784072,409.5150203156502
2004,Haywood,TN,19573,114,89,0,72,17,72,582.434986971849,454.70801614468905,0.0,367.8536759822204,86.85434016246872,367.8536759822204
2004,Henderson,KY,45362,274,225,30,144,51,174,604.0298046823332,496.00987610775536,66.13465014770073,317.44632070896347,112.42890525109122,383.5809708566641
2004,Henrico,VA,280290,2160,1513,252,720,541,972,770.63041849513,539.798066288487,89.90688215776518,256.8768061650433,193.0143779656784,346.78368832280853
2004,Hillsborough,FL,1108225,8779,5885,722,3120,2043,3842,792.1676554851226,531.0293487333348,65.149225112229,281.5312774932888,184.348846127817,346.6805026055178
2004,Hillsborough,NH,394428,2680,1915,301,945,669,1246,679.4649467076374,485.5131988601215,76.31304065634285,239.587453223402,169.61270498037666,315.9004938797449
2004,Honolulu,HI,907997,6298,4416,526,2411,1479,2937,693.6146264800434,486.3452192022661,57.92970681621195,265.5295116613821,162.886000724672,323.45921847759405
2004,Humboldt,CA,130702,1102,731,132,378,221,510,843.1393551743662,559.2875395938853,100.993098804915,289.2075102140748,169.08693057489558,390.2006090189898
2004,Imperial,CA,152259,647,439,55,239,145,294,424.9338298557064,288.3244997011671,36.12265941586376,156.9693745525716,95.23246573273173,193.09203396843537
2004,Jefferson,AL,656023,7132,4545,664,2436,1445,3100,1087.1570051659774,692.811075221448,101.21596346469559,371.32844427710614,220.2666674796463,472.5444077418017
2004,Jefferson,KY,706828,6639,4720,698,2379,1643,3077,939.2666957166383,667.7720746772907,98.75103985693832,336.57410289349036,232.446931926862,435.3251427504287
2004,Jefferson,LA,456602,4006,2593,278,1357,958,1635,877.350515328448,567.890635608254,60.88453401430567,297.1953692712691,209.81073232267926,358.07990328557474
2004,Kay,OK,46903,437,321,43,201,77,244,931.7101251519093,684.3911903289768,91.6785706671215,428.54401637421915,164.1686032876362,520.2225870413407
2004,Kent,MI,589554,4099,2822,421,1438,963,1859,695.2713407084,478.6669244886813,71.40991325646166,243.91319539855553,163.3438158336641,315.32310865501717
2004,Kern,CA,736296,5123,3634,555,2009,1070,2564,695.7799580603453,493.55150645935873,75.37729391440399,272.8522224757435,145.3219900692113,348.2295163901474
2004,King,WA,1775297,11131,7542,953,3808,2781,4761,626.9936804940244,424.8303241654777,53.68115870189608,214.49932039540425,156.64984506817734,268.18047909730035
2004,Lackawanna,PA,211861,2638,1951,256,1135,560,1391,1245.1560221088355,920.8868078598704,120.8339430098036,535.7286145161214,264.3242503339454,656.5625575259251
2004,Lancaster,PA,489977,4333,3031,410,1589,1032,1999,884.3272235227369,618.600464919782,83.67739710231297,324.3009365745739,210.62213124289508,407.9783336768869
2004,Laramie,WY,85427,504,335,70,162,103,232,589.9774076111768,392.14768164631795,81.94130661266344,189.63559530359254,120.57077973006193,271.57690191625596
2004,Lawrence,PA,93250,1033,765,86,437,242,523,1107.7747989276138,820.3753351206435,92.22520107238606,468.6327077747989,259.51742627345845,560.857908847185
2004,Linn,KS,9830,16,16,0,16,0,16,162.7670396744659,162.7670396744659,0.0,162.7670396744659,0.0,162.7670396744659
2004,Litchfield,CT,188601,1496,1111,205,541,365,746,793.2089437489726,589.074289107693,108.69507584795414,286.8489562621619,193.53025699757688,395.54403211011606
2004,Los Angeles,CA,9793263,59126,43152,5496,24008,13648,29504,603.7415721399497,440.6294408717503,56.12021243583472,245.1481186607569,139.3611097751587,301.2683310965916
2004,Luzerne,PA,315439,4092,2999,367,1782,850,2149,1297.2397198824494,950.7384946059301,116.34579110382673,564.9269747875184,269.46572871458505,681.2727658913451
2004,Maricopa,AZ,3417860,23687,15614,2267,7874,5473,10141,693.0359932823462,456.8355637738234,66.32805322628779,230.37807282919724,160.12943771833838,296.706126055485
2004,Marion,IN,870378,7410,4928,781,2428,1719,3209,851.3542391926267,566.1907814765539,89.73112831436455,278.95925678268526,197.50039637950405,368.6903850970498
2004,McCracken,KY,64270,541,455,48,303,104,351,841.7613194336393,707.950832425704,74.68492298117317,471.4485763186556,161.8173331258752,546.1334992998288
2004,McLennan,TX,221353,1796,1176,145,626,405,771,811.3736881813213,531.2780942657204,65.50622760929376,282.80619643736475,182.96567021906185,348.3124240466585
2004,Mecklenburg,NC,772949,4605,2809,367,1388,1054,1755,595.7702254611883,363.4133687992351,47.48049353838352,179.5720028100172,136.3608724508344,227.05249634840072
2004,Medina,OH,163048,925,675,85,373,217,458,567.3175997252343,413.9885187184142,52.13188754231883,228.76698886217557,133.08964231391982,280.8988764044944
2004,Meigs,TN,11218,19,19,0,19,0,19,169.3706543055803,169.3706543055803,0.0,169.3706543055803,0.0,169.3706543055803
2004,Milwaukee,WI,936914,8453,5674,747,2922,2005,3669,902.2172792807023,605.6052102967828,79.72983646311188,311.8749426308071,214.00043120286387,391.604779093919
2004,Minnehaha,SD,155648,830,583,91,315,177,406,533.2545230263157,374.56311677631584,58.46525493421053,202.37972861842104,113.7181332236842,260.84498355263156
2004,Monroe,NY,741075,6144,4255,549,2142,1564,2691,829.065884019836,574.16590763418,74.0815706912256,289.0395708936342,211.04476604932023,363.1211415848598
2004,Montgomery,PA,776493,7091,4936,715,2493,1728,3208,913.2084899670699,635.6786217003888,92.08067555019814,321.05891489041113,222.53903125977956,413.1395904406093
2004,Multnomah,OR,672526,5347,3483,427,1815,1241,2242,795.0621983388003,517.8981927836247,63.491969083723156,269.8780418898303,184.5281818100713,333.3700109735534
2004,New Castle,DE,518944,4042,2820,329,1463,1028,1792,778.8894370105445,543.4112351236357,63.39797743109082,281.91866559782943,198.0945920947154,345.3166430289203
2004,New Haven,CT,844505,7749,5352,790,2627,1935,3417,917.578936773613,633.7440275664443,93.54592335154913,311.069798284202,229.12830593069313,404.6157216357511
2004,Northampton,PA,281374,2554,1864,239,994,631,1233,907.6886990269178,662.4634827667091,84.94032853071002,353.2664709603588,224.25668327564026,438.20679949106886
2004,Oklahoma,OK,677742,6042,4276,605,2383,1288,2988,891.4896819143568,630.9185501267444,89.26700720923301,351.6087242638054,190.04281865370598,440.8757314730384
2004,Orange,CA,2941711,16657,12521,1620,6911,3990,8531,566.235092434301,425.6366447961748,55.0699915797303,234.93130358488648,135.63534963155797,290.00129516461675
2004,Orange,FL,1011681,6367,4264,613,2167,1484,2780,629.3485792458295,421.47673031321136,60.59222225187584,214.19795370279763,146.6865543585379,274.7901759546735
2004,Ottawa,OK,32530,271,226,18,155,53,173,833.0771595450353,694.7433138641254,55.333538272363974,476.48324623424537,162.92652935751613,531.8167845066093
2004,Philadelphia,PA,1492882,16223,10693,1228,5644,3821,6872,1086.690039802208,716.2655856256556,82.2570035675961,378.06069066409805,255.9478913939615,460.31769423169413
2004,Pima,AZ,901342,7602,4981,769,2496,1716,3265,843.4090500609092,552.6204259870282,85.31722697932638,276.9204142267863,190.38278478091556,362.23764120611264
2004,Polk,IA,392164,2605,1924,299,946,679,1245,664.2629104150304,490.61107087851,76.24361236625494,241.22560969390355,173.14184881835152,317.4692220601585
2004,Prince George's,MD,845950,5345,3481,358,1878,1245,2236,631.8340327442521,411.49004078255217,42.31928600981146,221.99893610733494,147.17181866540577,264.3182221171464
2004,Providence,RI,638358,5661,4109,505,2212,1392,2717,886.8064628312013,643.6826984231419,79.10921457865335,346.5140250455074,218.05945879898115,425.62323962416076
2004,Pulaski,AR,366608,3090,1967,250,1006,711,1256,842.8621306681797,536.5403919172522,68.19272901846114,274.4075415702876,193.94012132850347,342.60027058874874
2004,Queens,NY,2198516,14998,12309,1128,7608,3573,8736,682.1874391635085,559.8776629326328,51.307336403282946,346.0516093583126,162.5187171710372,397.3589457615955
2004,Richland,SC,345750,2341,1483,162,775,546,937,677.0788141720897,428.9226319595083,46.85466377440347,224.15039768618945,157.9175704989154,271.0050614605929
2004,Riverside,CA,1856542,13566,9941,1371,5410,3160,6781,730.7133369457841,535.457856595757,73.8469692578999,291.40197205341974,170.2089152844374,365.24894131131964
2004,Roanoke,VA,88177,646,442,56,261,125,317,732.6173491953684,501.26450208104154,63.50862469805052,295.99555439627113,141.7603229867199,359.50417909432167
2004,Rockingham,NH,289103,1854,1379,185,667,527,852,641.2939333040473,476.9926289246393,63.99103433724312,230.7136210969793,182.2879734904169,294.7046554342224
2004,Sacramento,CA,1348932,9559,6830,1018,3558,2254,4576,708.6346828453918,506.3264864351946,75.46711027687088,263.7642223625802,167.09515379574358,339.23133263945107
2004,Saint Clair,IL,260214,2416,1597,253,838,506,1091,928.4665698232993,613.7256258310467,97.22766645914517,322.04262645361126,194.45533291829034,419.2702929127564
2004,Saint Louis,MO,1007813,9294,6781,872,3639,2270,4511,922.1948913141624,672.8430770390936,86.52398808112218,361.07889062752713,225.24019833044426,447.6028787086493
2004,Salt Lake,UT,934140,5193,2974,480,1484,1010,1964,555.9123900057807,318.36769649089,51.38416083242341,158.86269724024237,108.12083841822424,210.2468580726658
2004,San Bernardino,CA,1899065,11828,8194,1272,4348,2574,5620,622.8328150958498,431.4754892539224,66.98032979387224,228.95477511301613,135.54038434703395,295.9351049068884
2004,San Diego,CA,2930007,19614,13824,1818,7271,4735,9089,669.4181959292248,471.80774653439397,62.04763333329921,248.15640372190236,161.60370947919236,310.2040370552016
2004,San Francisco,CA,761325,5779,4132,520,2143,1469,2663,759.0713558598496,542.737989689029,68.30197353298526,281.4829409253604,192.95307523068334,349.78491445834567
2004,Santa Barbara,CA,407284,2771,2040,307,1075,658,1382,680.3606328753401,500.87899352785774,75.37737794757467,263.9435872757093,161.55802830457372,339.320965223284
2004,Santa Clara,CA,1663167,8352,6050,864,2976,2210,3840,502.17446594358836,363.76383129294896,51.94908268381948,178.93572924426712,132.87901936486236,230.8848119280866
2004,Santa Cruz,CA,252356,1399,1051,115,601,335,716,554.3755646784701,416.47513829669197,45.57054320087496,238.15562142370305,132.74897367211398,283.72616462457796
2004,Scott,IA,158145,1058,778,128,421,229,549,669.0062916943311,491.95358689809984,80.93837933542002,266.2113882829049,144.8038192797749,347.149767618325
2004,Solano,CA,409301,2437,1729,246,881,602,1127,595.4053373922859,422.4275044527133,60.10246737730912,215.24501528215177,147.0800217932524,275.34748265946087
2004,St. Louis City,MO,330988,3648,2485,289,1375,821,1664,1102.1547608976762,750.7825057101768,87.31434372243102,415.42291563440364,248.0452463533421,502.73725935683467
2004,Steuben,NY,98983,858,632,106,356,170,462,866.8155137750928,638.4934786781569,107.08909610741239,359.6577190022529,171.74666356849156,466.74681510966525
2004,Suffolk,MA,691272,5051,3366,524,1563,1279,2087,730.6819891446493,486.9284449536507,75.80228911340254,226.1049196264278,185.02123621382032,301.9072087398303
2004,Suffolk,NY,1478215,11165,8370,876,4539,2955,5415,755.3028483677949,566.223451933582,59.26066235290536,307.0595278765268,199.90326170414994,366.3201902294321
2004,Sumner,KS,25146,152,110,10,84,16,94,604.4698958084784,437.4453193350831,39.76775630318938,334.04915294679074,63.628410085103,373.81690924998014
2004,Sweetwater,WY,38026,131,98,15,72,11,87,344.5011308052385,257.71840319781205,39.44669436701204,189.34413296165783,28.927575869142167,228.79082732866988
2004,Travis,TX,870809,3903,2485,298,1252,935,1550,448.2039115351357,285.36682556105876,34.22105191838853,143.77435235510887,107.37142128756133,177.9954042734974
2004,Tulsa,OK,566140,4923,3376,516,1837,1023,2353,869.5728971632458,596.3189317130038,91.1435334016321,324.47804429999644,180.69735401137527,415.6215777016286
2004,Uinta,WY,19470,29,17,0,17,0,17,148.94709809964047,87.31381612737545,0.0,87.31381612737545,0.0,87.31381612737545
2004,Uintah,UT,26994,67,45,0,35,10,35,248.20330443802328,166.70371193598578,0.0,129.6584426168778,37.04526931910795,129.6584426168778
2004,Union,SD,13002,21,10,0,0,10,0,161.51361329026304,76.91124442393478,0.0,0.0,76.91124442393478,0.0
2004,Ventura,CA,793994,4748,3391,475,1795,1121,2270,597.9894054615022,427.08131295702486,59.824129653372694,226.07223732169263,141.18494598195954,285.8963669750653
2004,Wake,NC,716336,3412,2271,283,1120,868,1403,476.3127917625248,317.0299970963347,39.50660025462911,156.35120948828484,121.17218735342074,195.85780974291393
2004,Washington,PA,204090,2359,1648,236,874,538,1110,1155.8626096330051,807.4868930373855,115.63525895438288,428.24244205987554,263.6091920231271,543.8777010142585
2004,Washoe,NV,382777,2721,1961,332,1028,601,1360,710.8577579112642,512.3087332833477,86.73457391640564,268.56368068091865,157.01047868602348,355.2982545973243
2004,Wayne,MI,1983830,18815,13193,1465,7658,4070,9123,948.417959200133,665.0267412026233,73.84705342695695,386.0209796202295,205.1587081554367,459.8680330471865
2004,Westmoreland,PA,367281,4264,3135,447,1673,1015,2120,1160.9639485843265,853.5698824605684,121.70517941303798,455.5095417405202,276.3551613070102,577.2147211535581
2004,Wyandotte,KS,154874,1276,813,100,440,273,540,823.8955538050286,524.9428567738936,64.5686170693596,284.1019151051823,176.27232459935172,348.6705321745419
2004,York,PA,401403,3345,2333,316,1193,824,1509,833.3271051785862,581.2114010109541,78.72387600491277,297.2075445375346,205.2799804685067,375.93142054244737
2005,Ada,ID,348755,2046,1378,221,635,522,856,586.6582557956158,395.1197832289143,63.36826712161833,182.0762426345142,149.67527347278175,245.44450975613253
2005,Adair,OK,21887,130,81,13,49,19,62,593.9598848631607,370.0826974916617,59.39598848631607,223.87718737149908,86.80952163384657,283.27317585781515
2005,Adams,CO,395146,2146,1301,253,570,478,823,543.0904020286172,329.2453928421393,64.02696724754901,144.2504795695768,120.96794602501355,208.27744681712582
2005,Adams,PA,98606,717,516,73,320,123,393,727.1362797395697,523.2947285155062,74.03200616595339,324.52386264527513,124.73885970427762,398.5558688112285
2005,Alameda,CA,1441545,9243,6380,878,3288,2214,4166,641.1870597171784,442.58070334259423,60.90687422175513,228.08861325869123,153.58521586214792,288.99548748044634
2005,Alexandria City,VA,128181,577,393,62,206,125,268,450.1447172357838,306.5977016874576,48.369103065196875,160.71024566823476,97.51835295402594,209.07934873343163
2005,Allegheny,PA,1234787,14768,10338,1408,5336,3594,6744,1195.9957466348449,837.2294168953836,114.02776349281292,432.13930823696717,291.06234516560346,546.1670717297801
2005,Anoka,MN,319830,1321,847,127,358,362,485,413.03192320920493,264.8281899759247,39.70859519119532,111.93446518462933,113.18512960010005,151.64306037582466
2005,Aroostook,ME,72881,715,478,71,265,142,336,981.0513028086882,655.8636681714027,97.41908041876484,363.6064269151082,194.83816083752967,461.02550733387307
2005,Athens,OH,64075,252,203,36,137,30,173,393.28911431915725,316.8162309793211,56.184159188451034,213.81193913382756,46.82013265704253,269.99609832227856
2005,Baltimore,MD,789110,7690,5355,739,2721,1895,3460,974.5155935167468,678.6126142109465,93.64980801155733,344.8188465486434,240.14395965074576,438.4686545602008
2005,Beaver,PA,174820,1979,1433,233,736,464,969,1132.021507836632,819.7002631277886,133.27994508637457,421.0044617320672,265.41585630934674,554.2844068184418
2005,Berks,PA,395933,3544,2543,330,1361,852,1691,895.1009387952001,642.2803858228539,83.34743504582846,343.74502756779555,215.18792320922984,427.092462613624
