,State,County,year,avg(NO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_fiveyears
35,South Carolina,Charleston,2010,1.4259290818965524,350209,1357.14,2706,1627,244,725,658,969,772.6814559306014,464.5797223943417,69.67268117038682,207.0192370841412,187.88780413981365,276.691918254528,258.04928010374755,1.8171365164548272
36,Texas,El Paso,2010,13.599435385638278,800647,1014.75,4505,2764,402,1330,1032,1732,562.6699406854706,345.2208026758359,50.20939315328727,166.1156539648559,128.89575555769272,216.32504711814323,789.0091155457009,13.789564446505063
37,Illinois,Cook,2010,14.395973055045863,5194675,1634.89,38734,26076,3268,13121,9687,16389,745.6481878077069,501.9755807629929,62.91057669632845,252.58558042610943,186.479423640555,315.4961571224379,3177.385022845573,17.0877615395871
38,Ohio,Medina,2010,5.079082437158467,172332,423.13,1128,761,116,388,257,504,654.5505187661026,441.5894900540816,67.31193278091126,225.1468096464963,149.1307476266741,292.4587424274076,407.2790868054735,6.006718691588783
39,Florida,Orange,2010,5.672489389972144,1145956,1004.31,6690,4170,583,1948,1639,2531,583.7920478622216,363.8883168289184,50.87455364778403,169.9890746241566,143.02468855697774,220.86362827194063,1141.0381256783264,7.239793009899858
40,New York,Suffolk,2010,7.049749092857154,1493350,2373.39,11059,7834,979,4009,2846,4988,740.5497706498811,524.5923594602739,65.5573040479459,268.45682525864663,190.5782301536813,334.01412930659257,629.2054824533684,11.019689548794167
41,Oklahoma,Adair,2010,3.380286872037916,22683,577.06,107,77,16,51,10,67,471.7189084336287,339.4612705550412,70.53740686857999,224.8379843935988,44.085879292862494,295.3753912621787,39.30787093196548,3.015461315942164
42,Texas,Harris,2010,13.060051249828918,4092459,1777.89,21902,13239,1715,6504,5020,8219,535.1794605639299,323.4974376041397,41.90634530486439,158.92645473051778,122.66463756875756,200.8328000353821,2301.862882405548,12.941926894434724
43,California,Alameda,2010,13.107570373368187,1510271,821.26,8811,5917,818,2810,2289,3628,583.405229922312,391.7839910850437,54.16246488213043,186.05932312810089,151.5622030748124,240.2217880102313,1838.9681708594112,15.859289785395916
44,California,San Bernardino,2010,18.927191771165187,2035210,20106.39,11916,8043,1132,4143,2768,5275,585.492406189042,395.1926336839933,55.620795888384976,203.56621675404503,136.00562104156327,259.18701264243003,101.22204930870237,18.856310181539005
45,California,Orange,2010,11.172932052197831,3010232,947.91,17165,11952,1608,5878,4466,7486,570.2218300782132,397.0458090937841,53.41780965719586,195.2673415205207,148.3606579160676,248.6851511777165,3175.651696891055,13.393523970152922
46,Connecticut,New Haven,2010,13.782547994236293,862477,862.06,7361,4715,657,2140,1918,2797,853.4720346165753,546.6812448331956,76.17594440199565,248.12255863054895,222.3827418006509,324.29850303254466,1000.4837250307404,15.85659748226583
47,Pennsylvania,Allegheny,2010,11.687909582480126,1223348,744.73,13412,8865,1309,4342,3214,5651,1096.3356297635669,724.650712634508,107.00144194456524,354.92762484591464,262.72164584402805,461.9290667904799,1642.6731835698845,16.594787600189058
48,Maryland,Baltimore,2010,13.066959928882444,805029,682.08,7387,4904,703,2455,1746,3158,917.6066949140962,609.1706013075305,87.32604663931362,304.9579580362944,216.8865966319226,392.284004675608,1180.255981703026,12.789077946966037
49,Iowa,Polk,2010,8.059113501278743,430640,591.94,2908,1921,276,872,773,1148,675.274010774661,446.0802526472228,64.09065576815901,202.4893182240386,179.50027865502506,266.57997399219767,727.5061661654897,8.034006796245208
50,Oklahoma,Tulsa,2010,8.552552179738566,603403,587.05,5231,3479,541,1801,1137,2342,866.9164720758763,576.5632587176398,89.65815549475226,298.4738226359498,188.43128058693776,388.131978130702,1027.8562303040628,10.480865779697154
51,Indiana,Marion,2010,9.39229546938776,903393,403.11,7266,4704,811,2205,1688,3016,804.3011181180284,520.7036140417293,89.7726681521774,244.07981908206065,186.8511268074913,333.852487234238,2241.0582719357,11.514443031852327
52,California,Sacramento,2010,8.378692592705146,1418788,995.65,10008,6711,1123,3177,2411,4300,705.3907983433747,473.0093572824129,79.15206500195943,223.9235178194346,169.93377446101883,303.07558282139405,1424.9866921106816,11.441094908890275
53,Colorado,Adams,2010,16.171137841981164,441603,1197.83,2207,1339,268,536,535,804,499.77015554695055,303.2135198356895,60.68799351453681,121.3759870290736,121.14953929207908,182.06398054361043,368.6691767613101,18.475013901756775
54,California,San Diego,2010,17.280307051519124,3095313,4525.92,19297,12789,1635,6169,4985,7804,623.4264515414111,413.1730781345861,52.821798635549946,199.3013307539496,161.04994874508654,252.12312938949952,683.9080231201611,19.164902926155985
55,Pennsylvania,Philadelphia,2010,17.724356952973732,1526006,142.68,13971,8962,1044,4646,3272,5690,915.5271997619932,587.2847157874871,68.41388565968941,304.4548972939818,214.41593283381584,372.86878295367126,10695.304177179702,20.03473947984164
56,California,Santa Clara,2010,13.54535503086417,1781642,1304.53,8909,5986,753,2832,2401,3585,500.0443411190351,335.9822006890273,42.26438308032702,158.95449254115024,134.76332506755006,201.21887562147725,1365.7347857082627,13.408175269841278
57,North Carolina,Mecklenburg,2010,11.689251356741574,919628,549.74,4985,3034,435,1320,1279,1755,542.0670097039238,329.9160095168916,47.301735049389535,143.53629946021653,139.07797500728554,190.83803450960605,1672.8417069887582,11.939085604298013
58,New York,Queens,2010,19.29314086647733,2230722,177.35,13844,10816,1237,6145,3434,7382,620.606243180459,484.8654381854844,55.45289820963796,275.4713496347819,153.94119034106444,330.9242478444199,12578.077248378911,23.14871788728483
59,Maine,Aroostook,2010,2.073074062449963,71870,6829.18,619,425,61,219,145,280,861.277306247391,591.3454849032976,84.87546959788507,304.7168498678169,201.75316543759567,389.592319465702,10.523957488307529,2.5352783692073486
60,Pennsylvania,Erie,2010,6.3979988529411616,280566,1558.49,2502,1674,253,812,609,1065,891.7687816770386,596.6510553666517,90.17486081706264,289.4149683140509,217.06122623553816,379.5898291311135,180.02425424609717,9.477207832014829
0,Iowa,Polk,2011,7.112136754999995,437807,591.94,2993,1945,373,821,751,1194,683.6345695706099,444.25968520375415,85.19735865347059,187.5255534973173,171.53677305296625,272.7229121507879,739.613812210697,8.040283472503592
1,Georgia,DeKalb,2011,13.381185286501351,698342,270.94,3954,2247,237,1105,905,1342,566.1982237929267,321.7621165560714,33.93752631232262,158.2319264772848,129.592663766464,192.1694527896074,2577.478408503728,16.500656434782634
2,Texas,Harris,2011,10.322643299290787,4179717,1777.89,22096,13309,1753,6332,5224,8085,528.6482314472487,318.41868719820025,41.94063856476408,151.49351020655226,124.98453842688392,193.43414877131636,2350.9424092604154,13.179266959364536
3,Pennsylvania,Berks,2011,8.232391476603132,412676,865.68,3548,2353,351,1191,811,1542,859.7543835842162,570.1809652124185,85.05461912008452,288.6041349630218,196.5222111293121,373.6587540831064,476.7073283430367,9.978797725311763
4,Indiana,Marion,2011,9.906356070652182,910861,403.11,7344,4654,836,2091,1727,2927,806.2701114659646,510.9451387203975,91.78129264509074,229.56301784794823,189.6008282273585,321.344310493039,2259.5842325916,10.746776120295095
5,Oklahoma,Tulsa,2011,8.941837201807234,608606,587.05,5322,3466,527,1774,1165,2301,874.4573665064098,569.4981646582519,86.59132509373882,291.4857888354699,191.4210507290431,378.0771139292087,1036.7191891661698,10.095203059705437
6,Oregon,Multnomah,2011,9.132214090062119,748185,465.7,5339,3266,496,1490,1280,1986,713.5935630893429,436.5230524536044,66.2937642428009,199.1486062938979,171.08068191690558,265.44237053669883,1606.5814902297616,10.447957003462538
7,North Dakota,Cass,2011,4.477427017441871,152925,1768.0,673,410,84,192,134,276,440.0850089913356,268.1052803661926,54.92888670917116,125.55174104953409,87.62465260748733,180.48062775870525,86.4960407239819,5.229217296973056
8,Virginia,Hampton City,2011,4.505476497674421,136517,128.56,900,606,72,330,204,402,659.2585538797366,443.900759612356,52.74068431037893,241.7281364225701,149.43193887940697,294.468820732949,1061.8932794026136,4.1112565511811034
9,Maine,Cumberland,2011,9.17607781741573,282767,1217.01,2312,1411,257,553,601,810,817.6343066906676,498.99740775974567,90.88755052746608,195.56737525948924,212.5424819727903,286.45492578695536,232.3456668392207,10.23973432606832
10,Maryland,Baltimore,2011,12.94889615015974,813169,682.08,7496,4860,698,2421,1741,3119,921.8255983688508,597.6617406713734,85.8370154297569,297.7240893344434,214.10063590717303,383.5611047642003,1192.1900656814448,12.844654343349319
11,Nevada,Washoe,2011,16.665880235616456,424885,6551.48,3235,2180,322,1150,708,1472,761.3824917330571,513.0800098850277,75.78521246925638,270.6614731044871,166.6333243112842,346.4466855737435,64.85328505925379,22.342166699999993
12,Pennsylvania,Erie,2011,6.50431372212693,281197,1558.49,2698,1840,292,939,609,1231,959.4696956226418,654.3455300020983,103.84179063076776,333.9295938434621,216.5741455278684,437.77138447422976,180.4291333277724,8.538922227955174
13,Iowa,Scott,2011,7.511086073732701,167046,468.2,1278,892,171,405,316,576,765.0587263388527,533.984650934473,102.36701267914228,242.44818792428435,189.16945033104653,344.8152006034266,356.7834258863734,6.927965282428479
14,California,Santa Clara,2011,12.036352558823568,1812868,1304.53,9102,5956,774,2739,2443,3513,502.07737132543576,328.54019156386454,42.69477976333633,151.08656559661267,134.75884620391557,193.78134535994897,1389.671375897833,13.476765150352724
15,Virginia,Alexandria City,2011,11.258673224299075,144651,15.38,568,363,44,201,118,245,392.669252200123,250.94883547296595,30.418040663389814,138.95514030321257,81.57565450636359,169.37318096660238,9405.136540962289,15.229097779528564
16,New York,Steuben,2011,2.244108852724596,99272,1404.17,769,549,96,280,173,376,774.6393746474333,553.0260294947216,96.70400515754694,282.0533483761786,174.26867596099603,378.7573535337255,70.69799240832663,1.7961637235471717
17,New York,Bronx,2011,20.871979312328794,1399990,57.42,8993,6190,867,3250,2073,4117,642.3617311552225,442.1460153286809,61.92901377866985,232.14451531796655,148.07248623204453,294.07352909663643,24381.574364332984,22.792186186050223
18,Connecticut,Litchfield,2011,2.471150522238163,188968,944.63,1582,1120,194,564,362,758,837.1787815926506,592.6929427204606,102.66288472122264,298.46323186994624,191.5668261292917,401.12611659116885,200.0444618527889,1.680002085714284
19,Kansas,Wyandotte,2011,13.100770260000026,157973,155.7,1154,702,95,308,299,403,730.5045798965646,444.3797357776329,60.13685883030645,194.97002652351983,189.2728504238066,255.10688535382627,1014.5985870263328,14.14444188502065
20,Florida,Orange,2011,5.361869504109598,1169806,1004.31,6649,4154,584,1953,1617,2537,568.3848432988034,355.10161513960435,49.92280771341572,166.95075935667967,138.22804806950896,216.87356707009536,1164.7857733170038,6.645418985955227
21,Massachusetts,Suffolk,2011,18.529944335164775,736602,120.07,4483,2710,385,1141,1184,1526,608.6054612938874,367.9055989530303,52.2670315855781,154.90047542634963,160.7380919411025,207.1675070119277,6134.771383359707,18.630781587298813
22,Texas,McLennan,2011,3.7536314044943726,237784,1060.27,1737,1100,163,540,397,703,730.4949029371194,462.60471688591326,68.54960804763988,227.09686101672105,166.95824782155233,295.64646906436093,224.26740358587907,2.7979863342249716
23,Illinois,Cook,2011,14.457359503867327,5214682,1634.89,39105,26102,3431,13120,9551,16551,749.9019115643102,500.5482597021257,65.79499958003191,251.59731696007543,183.1559431620183,317.39231654010734,3189.6225434127064,15.344982459942065
24,California,Solano,2011,10.211051473972608,416486,906.85,2716,1755,292,755,708,1047,652.122760428922,421.38271154372535,70.11039986938337,181.27860240200152,169.99370927234048,251.38900227138487,459.266692396758,9.687150870446377
25,Connecticut,Fairfield,2011,7.78509529885059,928890,837.01,6380,4249,601,2039,1609,2640,686.841283682675,457.4276825027721,64.70087954440245,219.50930680704928,173.21749615132038,284.21018635145174,1109.7716873155637,9.585439447875562
26,New York,Queens,2011,21.674741687499957,2259756,177.35,13854,10472,1324,5704,3444,7028,613.0750399600665,463.41286404372863,58.59039648528425,252.41663259219132,152.405834966253,311.00702907747564,12741.787425993798,22.08591978603484
27,Illinois,Saint Clair,2011,8.9312189730539,270001,673.99,2298,1445,244,716,485,960,851.1079588594116,535.183203025174,90.37003566653458,265.1842030214703,179.62896433716912,355.55423868800483,400.6008991231324,14.10468334737798
28,Oklahoma,Adair,2011,3.95184250226243,22518,577.06,98,66,16,37,13,53,435.2073896438405,293.09885424993337,71.05426769695354,164.3129940492051,57.73159250377476,235.36726174615865,39.02193879319309,3.137069834640748
29,Virginia,Henrico,2011,8.035689945544572,310844,243.22,2337,1544,271,709,564,980,751.8240660910296,496.7121771692553,87.18199482698718,228.08868757318783,181.44149476908032,315.270682400175,1278.0363456952552,10.07450590909091
30,California,Santa Barbara,2011,2.3397625274929816,425998,3789.56,2716,1877,252,1010,615,1262,637.5616786933272,440.6123972413016,59.15520730144273,237.09031497800456,144.36687496185428,296.2455222794473,112.41357835738188,3.4367291767699952
31,North Carolina,Mecklenburg,2011,9.9951739226442,945113,549.74,5033,2958,403,1312,1243,1715,532.5289145319131,312.97844807975343,42.64040384588933,138.81937926999206,131.51866496387206,181.45978311588135,1719.1999854476662,11.790209385413775
32,California,Riverside,2011,16.398749791900034,2236146,7303.81,14600,10097,1437,5222,3438,6659,652.9090676547953,451.5358120623609,64.26235138492746,233.52679118447543,153.74666949295798,297.7891425694029,306.16157868290657,18.764735751451035
33,Pennsylvania,York,2011,11.516063290969914,436845,910.34,3664,2334,323,1105,906,1428,838.7414300266686,534.2856161796518,73.93926907713262,252.95013105334843,207.3962160491708,326.889400130481,479.8701584023552,11.949077541358577
34,Pennsylvania,Cambria,2011,8.264003684931504,142572,693.48,1654,1104,182,588,334,770,1160.1155907190753,774.3455938052352,127.6547989787616,412.4231967006144,234.2675981258592,540.077995679376,205.5892022841322,8.490787526711546
35,Colorado,Adams,2011,17.526490973312406,452040,1197.83,2426,1465,308,627,530,935,536.6781700734448,324.08636403858065,68.13556322449341,138.70453942129015,117.2462613927971,206.8401026457836,377.3824332334305,17.640648401700634
36,California,Sacramento,2011,8.990090577142848,1435002,995.65,10391,6783,1076,3254,2453,4330,724.1104890446146,472.6822680386508,74.98247389202245,226.7592658407445,170.9405283058839,301.7417397327669,1441.2715311605484,10.835107650193072
37,Texas,El Paso,2011,13.478422540950465,819471,1014.75,4750,2782,369,1353,1060,1722,579.642232611038,339.48730339450697,45.0290492280996,165.10651383636517,129.3517403300422,210.1355630644648,807.5594974131559,13.819081730567538
38,Pennsylvania,Allegheny,2011,12.970569723622038,1227535,744.73,13780,9186,1463,4545,3178,6008,1122.5749163974958,748.3289682167922,119.18193778588798,370.2542086376356,258.89282179326864,489.4361464235236,1648.2953553636887,14.810171944825797
39,Pennsylvania,Washington,2011,9.112020918228259,208069,861.0,2353,1507,260,717,530,977,1130.874854014774,724.2789651509836,124.9585474049474,344.59722495902804,254.72319278700817,469.55577236397545,241.65969802555168,10.058602885417832
40,Connecticut,New Haven,2011,15.403940439834047,864009,862.06,7468,4752,739,2193,1820,2932,864.3428482805155,549.9942708930115,85.531516454111,253.81680051943903,210.6459539194615,339.34831697355,1002.2608635129806,15.441787584659924
41,Pennsylvania,Bucks,2011,8.850884389078484,626397,622.15,5356,3419,505,1612,1302,2117,855.0487949335645,545.8199831736104,80.61979862611092,257.3447829411699,207.85540160632956,337.9645815672808,1006.826328055935,11.109619223450789
42,California,Orange,2011,10.987575689855085,3053884,947.91,17773,12292,1704,6105,4483,7809,581.9801930918136,402.5038279122586,55.79779716583865,199.90936132479163,146.7966694216283,255.7071584906303,3221.7024823031725,13.000442029535089
43,California,Fresno,2011,10.065030991111156,940496,6017.89,6074,3901,595,2023,1283,2618,645.8294346812746,414.7811367618788,63.26449022643372,215.09926676987465,136.4173797655705,278.3637569963083,156.2833484826077,14.405422694623153
44,Arizona,Maricopa,2011,19.891170575729053,3870806,9224.86,25865,15616,2323,7415,5878,9738,668.2070865861012,403.4301899914385,60.01334089076022,191.56217077270213,151.85467832797613,251.57551166346235,419.6059343990044,20.276228675504164
45,Arizona,Pima,2011,11.778930247222199,987816,9189.44,8355,5341,822,2564,1955,3386,845.805291673753,540.6877394170575,83.21387788818971,259.56250961717564,197.9113519116921,342.77638750536534,107.49468955670856,13.39643745826846
46,California,Los Angeles,2011,19.956466322450293,9888476,4752.32,58294,41249,5575,21366,14308,26941,589.5145015268278,417.1421359570474,56.37875846591528,216.0696956740351,144.693681817097,272.4484541399504,2080.76813009225,22.418307883859615
47,Arkansas,Pulaski,2011,9.98213381095891,386776,807.91,3252,1993,284,1014,695,1298,840.7967402320722,515.2853331127061,73.42751359960288,262.1672492605539,179.69057025254926,335.5947628601568,478.7364929261923,9.731056390063038
48,California,Humboldt,2011,2.6198949710467683,135243,4052.52,1045,673,128,319,226,447,772.6832442344521,497.62279748304906,94.64445479618168,235.87172718735903,167.10661549950828,330.5161819835408,33.37256817979924,3.573787675119177
49,Louisiana,East Baton Rouge,2011,11.665706710743812,441268,470.59,3312,1854,234,875,745,1109,750.5642829301014,420.1528322923937,53.0289982504963,198.29219431275325,168.8316397291442,251.32119256324955,937.6909836588112,13.832941603845034
50,California,Imperial,2011,14.325115763473098,176227,4482.08,799,534,63,315,156,378,453.39249944673634,303.01826621346333,35.74934601394792,178.7467300697396,88.52219012977581,214.49607608368757,39.318129082925786,14.088260237136108
51,California,Contra Costa,2011,8.515871270146537,1066126,802.18,6980,4591,663,2122,1806,2785,654.7068545368934,430.6245228049968,62.18777142664187,199.038387582706,169.39836379564892,261.2261590093479,1329.035877234536,9.269562420382115
52,Texas,Dallas,2011,12.956966732352988,2407305,908.87,14399,8854,1205,4352,3297,5557,598.1377515520468,367.79718398790345,50.05597545803295,180.78307484926088,136.95813368060965,230.83905030729383,2648.679129028354,13.819582052812459
53,Idaho,Ada,2011,9.925650260869565,401118,1060.38,2433,1487,267,677,543,944,606.5546796703214,370.7138547759013,66.5639537492708,168.77826475002368,135.37163627660686,235.3422184992945,378.27759859672943,7.8672251455330375
54,Maine,Aroostook,2011,2.0737612137931003,71362,6829.18,695,471,83,222,166,305,973.9076819595864,660.0151341049859,116.30839942826717,311.0899358201844,232.6167988565343,427.3983352484516,10.44957081230836,2.4428375078558715
55,California,San Bernardino,2011,18.277943483284826,2062945,20106.39,12193,8094,1163,4098,2833,5261,591.0482344415386,392.3517107824009,56.37571530021402,198.64804926936972,137.3279462128171,255.0237645695838,102.60146152541556,18.810110594335566
56,California,Alameda,2011,15.737148682191744,1532019,821.26,9094,5982,893,2872,2217,3765,593.5957713318177,390.4651313071183,58.28909432585365,187.4650379662393,144.7109990150253,245.75413229209295,1865.4494313615664,15.171359932388985
57,Pennsylvania,Philadelphia,2011,20.258793479224288,1539022,142.68,14734,9395,1192,4711,3492,5903,957.361233302708,610.4526121134071,77.45178431497405,306.1034864998681,226.89734129856487,383.5552708148422,10786.529296327446,19.335379286528315
58,Connecticut,Hartford,2011,7.18790975977651,897057,750.61,7941,5093,825,2411,1857,3236,885.2280289881245,567.7454164005186,91.96740006487882,268.7677594623308,207.01025687330903,360.73515952720953,1195.103982094563,7.906718997055989
59,California,San Diego,2011,13.082048456221164,3140692,4525.92,19856,13010,1732,6340,4938,8072,632.217358467497,414.2399191006313,55.14708223537997,201.86634028424308,157.22649658100826,257.0134225196231,693.9344928765864,18.54316905085482
0,Pennsylvania,Allegheny,2012,12.687359139072857,1230842,744.73,13323,8640,1251,4207,3182,5458,1082.429751340952,701.9584967038824,101.63774066858296,341.79854116125387,258.5222148740456,443.4362818298368,1652.7358908597746,14.222423190028668
1,Minnesota,Anoka,2012,6.409370177419357,335978,446.28,1627,998,149,379,470,528,484.2578978385489,297.0432587848014,44.34814184262065,112.80500508961896,139.89011185256177,157.15314693223962,752.8412655731828,7.521111348432042
2,New York,Bronx,2012,18.615825647540998,1414774,57.42,8987,6272,799,3318,2155,4117,635.2251313637373,443.3216895419339,56.475451202806944,234.52509022642488,152.3211481127021,291.0005414292318,24639.0456287008,22.001821421518727
3,Colorado,Denver,2012,23.992874124805,633563,154.88,4247,2449,415,1112,922,1527,670.335862416208,386.544037451682,65.50256249181217,175.51529997806057,145.52617498180922,241.0178624698728,4090.670196280992,34.53411121413343
4,Connecticut,New Haven,2012,13.413974882191793,864177,862.06,7447,4712,691,2222,1799,2913,861.7447583076151,545.2586680737858,79.96047106090535,257.1232513709576,208.17494564192287,337.0837224318629,1002.4557455397536,15.033742379603476
5,California,Solano,2012,9.142772303278694,419881,906.85,2754,1752,276,729,747,1005,655.9001240827758,417.26108111584,65.7329100387967,173.6206210807348,177.9075499963085,239.35353111953148,463.0104206869934,9.417340200309388
6,California,Santa Barbara,2012,1.856471474121982,430638,3789.56,2847,1946,247,1003,696,1250,661.1121173700416,451.8876643491749,57.356759041236494,232.91024015530448,161.62066515263402,290.2669991965409,113.63799491233812,3.045764686117393
7,Pennsylvania,Cambria,2012,8.959531020761247,141531,693.48,1644,1033,144,585,304,729,1161.5829747546477,729.8754336505783,101.7444941390932,413.3370074400662,214.79393207141896,515.0815015791593,204.08807752206263,8.283757355485282
8,Georgia,DeKalb,2012,11.583259458046767,708800,270.94,4119,2398,270,1198,930,1468,581.1230248306998,338.3182844243792,38.09255079006772,169.0180586907449,131.2076749435666,207.11060948081263,2616.077360301174,14.940920860641992
9,New York,Queens,2012,17.572277917808243,2278024,177.35,14102,10486,1224,5682,3580,6906,619.0452778372836,460.311217089899,53.73077719988903,249.4266961190927,157.15374377091726,303.1574733189817,12844.792782633212,21.698535054006918
10,Arizona,Pima,2012,13.389797627062714,992490,9189.44,8689,5470,855,2605,2010,3460,875.4748158671624,551.1390542977763,86.14696369736723,262.4711583995808,202.5209322008282,348.61812209694807,108.00331685064596,12.601407261685509
11,South Dakota,Minnehaha,2012,6.237231801369868,175494,813.74,1031,694,121,305,268,426,587.484472403615,395.4551152745963,68.94822615018178,173.7951155025243,152.71177362189022,242.74334165270608,215.66347973554207,6.187938959097303
12,Virginia,Alexandria City,2012,11.219695015384625,147357,15.38,537,336,38,219,79,257,364.4210997780899,228.01767136953112,25.78771283345888,148.6186608033551,53.61129773271714,174.406373636814,9581.07932379714,13.855011901011759
13,Wyoming,Sweetwater,2012,3.9976729971988934,45086,10491.73,155,97,27,56,14,83,343.7874284700351,215.14439071995736,59.88555205607062,124.20707093110944,31.05176773277736,184.09262298718005,4.297289388880576,6.0355709620853055
14,Wyoming,Laramie,2012,3.80463153994491,94785,2687.82,569,353,91,187,75,278,600.3059555836894,372.4217966977897,96.00675212322624,197.28860051695943,79.12644405760405,293.2953526401857,35.264638257026135,3.5947041807580216
15,Virginia,Henrico,2012,8.950869187265928,315877,243.22,2341,1482,262,661,559,923,741.1112553303975,469.1699617256084,82.94367744406843,209.25866713942452,176.96761714211544,292.20234458349296,1298.729545267659,9.05509792731774
16,Virginia,Hampton City,2012,3.8231864999999976,137104,128.56,985,619,97,305,217,402,718.432722604738,451.4820865912008,70.74921227681176,222.45886334461431,158.27401096977476,293.2080756214261,1066.4592408214064,4.308366524427762
17,Pennsylvania,York,2012,11.887857396306806,437641,910.34,3573,2253,290,1062,901,1352,816.4225929471874,514.8055141085958,66.26435822969054,242.66464979286675,205.87650608603852,308.9290080225573,480.7445569787112,11.63393190471688
18,Illinois,Cook,2012,11.84237458312656,5230016,1634.89,39330,26013,3324,12981,9708,16305,752.0053475935829,497.37897551365046,63.55621091790159,248.20191754671495,185.62084704903387,311.75812846461656,3199.001767703025,14.034706766296924
19,Texas,Dallas,2012,11.491539594992638,2452421,908.87,14421,8822,1197,4389,3236,5586,588.0311740928657,359.72616447176074,48.80891168359756,178.96600950652436,131.95124328163882,227.77492119012192,2698.3187914663263,13.354467204563582
20,Pennsylvania,Bucks,2012,9.775540214285721,625930,622.15,5327,3296,491,1479,1326,1970,851.0536321952934,526.5764542360967,78.44327640470979,236.28840285654945,211.84477497483743,314.7316792612593,1006.075705215784,10.022828959913095
21,California,Imperial,2012,13.98044998466259,177287,4482.08,789,556,72,343,141,415,445.0410915633972,313.6157755503788,40.61211481947351,193.47160254276963,79.53205818813562,234.08371736224316,39.55462642344626,14.157016291078993
22,California,Orange,2012,9.54613346686749,3084935,947.91,18178,12490,1647,6205,4638,7852,589.2506649248687,404.8707671312362,53.38848306366261,201.13875981179504,150.34352425577848,254.5272428754577,3254.4598115854883,12.322959114784037
23,Ohio,Cuyahoga,2012,13.83634941477273,1265611,1245.62,13702,8888,1133,4505,3250,5638,1082.6391363539033,702.2694967094944,89.52197792212614,355.9545547565563,256.792964030812,445.4765326786824,1016.0490358215188,15.380731418994364
24,Oklahoma,Oklahoma,2012,5.390243914600534,742541,718.38,6537,4041,639,1974,1428,2613,880.3554281851103,544.212373458166,86.05585415485476,265.84390626241515,192.31261304089605,351.8997604172699,1033.6326178345723,6.395188049382706
25,Massachusetts,Suffolk,2012,15.805084535564857,749469,120.07,4518,2741,346,1174,1221,1520,602.8268013753737,365.725600391744,46.16601887469662,156.6442374534504,162.91534406359705,202.810256328147,6241.933871908054,18.60139036710956
26,Oklahoma,Tulsa,2012,9.000144839999997,614582,587.05,5379,3476,489,1753,1234,2242,875.2290174460039,565.5876677156181,79.56627431327308,285.2345171189524,200.78687628339264,364.8007914322255,1046.8989012860916,9.285010874352599
27,Arizona,Maricopa,2012,19.943062566274513,3942959,9224.86,26260,15819,2248,7405,6166,9653,665.9972878236878,401.1961575050616,57.01301991727532,187.80311943390737,156.38001815387886,244.81613935118276,427.4275165151557,19.763183357418672
28,Ohio,Hamilton,2012,13.743478327586212,802326,412.81,7416,4606,748,2180,1678,2928,924.3125612282288,574.0808598998412,93.22893686606191,271.71000316579546,209.14191986798383,364.9389400318574,1943.5721033889683,12.956988227188113
29,Colorado,Adams,2012,19.539218668799982,460472,1197.83,2608,1505,326,615,564,941,566.3753713580847,326.8385482722077,70.7969214197606,133.55860942684896,122.48301742559808,204.3555308466096,384.4218294749672,17.19100396900155
30,California,Humboldt,2012,1.668079993793631,134663,4052.52,1140,721,135,373,213,508,846.5577033038029,535.4106176158261,100.25025433860824,276.98773976519163,158.17262351202632,377.2379941037999,33.22944735621292,3.0011728785593013
31,Oklahoma,Adair,2012,3.4918829537953733,22252,577.06,101,64,11,40,13,51,453.8917850080892,287.61459644076933,49.43375876325723,179.75912277548085,58.42171490203128,229.19288153873808,38.56098152705092,3.3407630015461685
32,Connecticut,Litchfield,2012,1.6568446128133694,187487,944.63,1648,1104,191,553,360,744,878.9942769365342,588.8408262972899,101.87372991194056,294.9537834623201,192.01331292302933,396.8275133742606,198.4766522342081,2.0755763039762236
33,Maryland,Prince George's,2012,8.619552662650614,882465,499.42,5256,3411,338,1737,1336,2075,595.6043582465027,386.53091057435705,38.30180233776977,196.83500195475176,151.39410628183552,235.1368042925215,1766.9796964478794,10.070892618595632
34,Nevada,Washoe,2012,14.147347522222251,428654,6551.48,3256,2187,320,1148,719,1468,759.586986240651,510.2017011389139,74.65228366001483,267.81506763030325,167.73434984859583,342.46735129031805,65.42857491742325,19.504023467808224
35,Texas,Harris,2012,10.723334475485627,4259206,1777.89,23405,14123,1833,6890,5400,8723,549.5155669859594,331.5876245478617,43.03619031340583,161.7672401851425,126.7841940493134,204.80343049854832,2395.652149458065,12.58218822111842
36,North Dakota,Cass,2012,4.581983247252721,157040,1768.0,727,451,94,219,138,313,462.9393785022924,287.1879775853285,59.85736118186449,139.45491594498216,87.87570045848192,199.31227712684665,88.82352941176471,5.04126972709026
37,New Jersey,Essex,2012,18.36788667887324,787579,129.59,5648,3601,435,1898,1268,2333,717.134408103822,457.2239737220012,55.23255444850612,240.9916973408382,160.9997219326569,296.2242517893443,6077.467397175707,21.035292152298826
38,Pennsylvania,Philadelphia,2012,17.905481046283228,1550379,142.68,14208,8870,1148,4340,3382,5488,916.4210815548972,572.118172395266,74.0464105873467,279.93155222045704,218.14020958746212,353.9779628078037,10866.126997476871,19.26198788929839
