,State,County,year,avg(NO2 Mean),avg(O3 Mean),avg(SO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_tenyears,SO2_tenyears,O3_tenyears
28,Arkansas,Pulaski,2015,8.61283287087911,0.024334931318681283,1.1102464903846148,392932,807.91,3572,2180,288,1118,774,1406,909.0631457860394,554.8033756476948,73.29512485620921,284.5276027404233,196.98064805106227,357.8227275966325,486.3561535319528,9.766114617149938,1.6320736359666956,0.02581770164744201
29,Maine,Cumberland,2015,7.84179317231637,0.02290747457627124,1.381870699152542,290464,1217.01,2572,1514,271,640,603,911,885.4797840696266,521.234989533987,93.29899746612315,220.33711578715435,207.59887628070948,313.6361132532775,238.67018348246933,9.286805743804049,1.6638179719120085,0.02348287626424662
30,California,Contra Costa,2015,7.19815862775737,0.024999781250000068,0.7556326484374973,1123231,802.18,7771,5079,786,2378,1915,3164,691.8434409306723,452.17769096472585,69.97670114161735,211.7106810620433,170.4903087610652,281.68738220366066,1400.2231419382183,8.978240484836157,1.1355896032881623,0.0237565659300889
31,California,Orange,2015,11.617734663768116,0.031561362318840665,0.13164493478260855,3156573,947.91,19240,12956,1757,6476,4723,8233,609.5217820085263,410.4451251404609,55.66163050878279,205.1592027176308,149.6242919140473,260.8208332264136,3330.034496945913,12.18062278829279,0.7093824184819514,0.02827524323789642
32,Oregon,Multnomah,2015,9.187567528767092,0.019680350684931493,0.4662645260273974,789125,465.7,5740,3346,476,1589,1281,2065,727.3879296689371,424.0139394899414,60.31997465547283,201.36226833518137,162.3316964992872,261.68224299065423,1694.492162336268,9.783952354043013,1.0463987151863023,0.01914632946920396
33,Missouri,St. Louis City,2015,13.109978697841774,0.02068346043165465,1.3924375341726625,314875,66.15,2807,1743,220,933,590,1153,891.4648670107185,553.5529972211195,69.86899563318777,296.3080587534736,187.37594283445813,366.1770543866614,4760.015117157974,12.719559467158271,3.0486518103030353,0.02825902539106658
34,Maryland,Garrett,2015,2.3734559722675406,0.03274158727569328,0.9022662365415991,29446,656.08,190,128,10,97,21,107,645.2489302451946,434.69401616518377,33.960470012904985,329.41655912517825,71.31698702710045,363.3770291380833,44.88172174125106,2.615765928876248,1.1956550085348514,0.03374769132290178
35,Pennsylvania,York,2015,10.022453990415327,0.025714210862619796,1.7344847348242787,441929,910.34,4093,2532,383,1178,971,1561,926.1668729592312,572.9427125171691,86.66550509244698,266.558655349615,219.71855207510703,353.224160442062,485.4548849880264,11.816534259250092,2.836488233449497,0.029013507227589285
36,North Carolina,Wake,2015,5.71443198879551,0.027046151260504178,0.31366753221288607,1021974,857.5,5137,3112,424,1422,1266,1846,502.6546663613751,304.5087252708973,41.488335319685234,139.1424830768689,123.8779068743432,180.6308183965541,1191.8064139941691,5.99343640434783,0.3455192318840595,0.02725572753623192
37,California,Fresno,2015,10.31866531700287,0.02940617579250719,0.4978033357348707,972130,6017.89,6487,4055,583,2148,1324,2731,667.2975836565068,417.1252815981402,59.97140300165616,220.9581023114192,136.19577628506474,280.9295053130754,161.54000820885724,13.169252272770855,0.8274863612031897,0.031020218575621292
38,Wyoming,Laramie,2015,4.035717309090911,0.03789107132867136,0.36255887552447486,97183,2687.82,704,426,92,229,105,321,724.4065320066267,438.3482707881008,94.66676270541144,235.6379202123828,108.04358787030654,330.30468291779425,36.156811095981126,3.780180061628187,0.18155350859060004,0.040344892798133324
39,Tennessee,Blount,2015,0.7755725399568039,0.037548589632829324,0.10159327645788312,127142,566.66,1119,663,142,288,233,430,880.118292932312,521.4641896462223,111.6861461987384,226.51838102279345,183.2596624246905,338.2045272215318,224.37087495147003,0.9687876744425908,0.9773486107517292,0.039359702264882675
40,New Jersey,Essex,2015,16.525496470270298,0.022971459459459425,0.4567816351351343,795039,129.59,5708,3605,438,1876,1291,2314,717.9522010869907,453.4368754237214,55.09163701403327,235.9632672107909,162.38197119889716,291.0549042248242,6135.033567404892,19.07375984772979,1.1811600446107022,0.02281854921586085
41,Virginia,Hampton City,2015,2.7541132558139543,0.03459048837209307,0.46535406744186164,136354,128.56,1067,652,99,347,206,446,782.5219648855186,478.1671238100826,72.60513076257389,254.4846502486176,151.07734279889112,327.08978101119146,1060.62538892346,3.6418747856767646,1.0238626162161657,0.035312157758894146
42,Arizona,Maricopa,2015,14.82657536440032,0.02806551795263547,0.8251480649350638,4161637,9224.86,29110,17548,2742,8228,6578,10970,699.4843615625293,421.6609954207924,65.8875341602355,197.7106604924937,158.06280076806314,263.5981946527292,451.1328085195873,20.089481440761844,1.510850099652997,0.0249619782726895
43,Maryland,Baltimore,2015,11.365549839694662,0.02543731297709934,1.4057958389312966,829209,682.08,8044,5210,732,2652,1826,3384,970.081125506356,628.3096300208994,88.27690003364653,319.82286733501445,220.20986265223848,408.0997673686609,1215.7063687543982,12.342802839840298,2.4703117323049373,0.026387263790723616
44,Ohio,Hamilton,2015,11.07833518787881,0.024596820202020198,1.6322127848484866,807748,412.81,7991,4982,852,2369,1761,3221,989.2936906064764,616.7765194095189,105.47844129604776,293.284539237485,218.0135388759861,398.7629805335328,1956.7064751338387,12.517550960894194,3.091369103122868,0.024586707942596712
45,Indiana,Marion,2015,13.494140243609012,0.02621149172932322,1.262985229323308,938058,403.11,7889,4738,859,2173,1706,3032,840.9927744339901,505.0860394559825,91.57216291529949,231.648789307271,181.865087233412,323.2209522225705,2327.052169383047,10.840449261830141,3.1955168229102147,0.029806040020961135
46,California,Santa Clara,2015,12.783799367403324,0.02128290331491717,0.2897990455801102,1910105,1304.53,9969,6404,761,3114,2529,3875,521.9084814709139,335.2695270678837,39.84074173932847,163.0276869596174,132.40109836893782,202.86842869894588,1464.2093320966171,12.529318814618795,0.4271220419011166,0.020351710025524803
47,Wyoming,Fremont,2015,1.0877660110497238,0.03409476795580105,0.01853457734806629,40355,9266.21,249,151,33,92,26,125,617.0239127741296,374.1791599553959,81.77425350018585,227.97670672779088,64.42819972741916,309.7509602279767,4.355070735500275,2.05552432142857,0.39282642559524,0.031415017857142784
48,California,Solano,2015,8.255008865013737,0.02362650137741049,0.6528854104683195,434321,906.85,3048,1917,313,853,751,1166,701.7850852249834,441.37861167201214,72.06651301687002,196.3985163047608,172.9135823503814,268.4650293216308,478.9336715002481,9.643856927048397,0.835995549624443,0.022953154241971252
49,Louisiana,East Baton Rouge,2015,9.385910437241375,0.023550808275862,1.0705288620689657,446216,470.59,3721,2259,280,1214,765,1494,833.9010703336501,506.2570593613855,62.749878982376245,272.0655467307313,171.44163364827796,334.8154257131075,948.205444229584,12.800752094908486,2.0220578666572004,0.0235940458857149
50,Pennsylvania,Erie,2015,6.2850989204204035,0.029590924924924964,1.0423145960960924,278052,1558.49,2709,1717,275,830,612,1105,974.2781925682964,617.5103937393005,98.90236358666724,298.5053155524866,220.10271460014675,397.4076791391538,178.41115438661782,7.925182857256336,5.226816599998347,0.032941614653321356
51,Pennsylvania,Washington,2015,8.533927264663774,0.024663204577968566,1.9237541731044363,208268,861.0,2525,1544,225,741,578,966,1212.3802024314823,741.3524881402808,108.03387942458755,355.7915762383083,277.5270324773849,463.8254556628959,241.89082462253197,9.54339017589277,5.167035115545964,0.025927063932069498
52,Colorado,Denver,2015,21.27043817510854,0.02427000506512299,1.0149774540521004,680032,154.88,4457,2666,455,1275,936,1730,655.4103336313585,392.0403745706085,66.90861606512635,187.4911768857936,137.64058161968848,254.39979295092,4390.702479338843,28.56350359000916,2.450141096221152,0.019261064282811047
53,California,Los Angeles,2015,18.921232182051316,0.025828531623931804,0.4478356188034186,10112255,4752.32,62380,42435,5662,21907,14866,27569,616.8752666937296,419.63933860449526,55.99146777845298,216.6381286864305,147.0097421396118,272.62959646488343,2127.856499562319,21.48356058145964,1.0893496988001803,0.022792202388870086
54,Pennsylvania,Cambria,2015,8.751165600753275,0.023556653483992405,1.8546332090395465,136194,693.48,1771,1066,193,530,343,723,1300.3509699399383,782.7070208672923,141.70962010073865,389.1507702248264,251.8466305417272,530.860390325565,196.39210936148123,8.468310663184699,4.237453090950334,0.02495220320646842
55,Connecticut,Hartford,2015,6.614912440677972,0.03150479661016946,0.2575210225988699,894692,750.61,7926,4922,783,2405,1734,3188,885.8914576189349,550.1334537472113,87.51615080944057,268.8075896509637,193.8097132868071,356.3237404604042,1191.953211388071,7.206432963599095,0.46968424746191834,0.02896656195461839
56,Virginia,Henrico,2015,8.045730767123283,0.02539304931506831,0.438262017808219,325142,243.22,2705,1634,249,790,595,1039,831.9441966894464,502.5496552275621,76.5819242054241,242.97076354331335,182.99696747882464,319.55268774873747,1336.8226297179508,8.698984992128452,0.8170858527504536,0.02599324689128078
57,Rhode Island,Providence,2015,7.640185122222213,0.029185163888888876,0.3330224111111119,632488,435.85,5632,3377,485,1665,1227,2150,890.4516765535473,533.9231732459747,76.68129672025398,263.24610111179976,193.99577541392088,339.9273978320537,1451.1598026844097,6.633753625777029,0.5305838809840477,0.030313806306739077
58,Iowa,Scott,2015,6.262330432876693,0.025979249315068464,0.6073527684931478,172170,468.2,1299,740,123,346,271,469,754.4868443979788,429.80774815589245,71.44101759888483,200.9641633269443,157.4025672300633,272.40518092582914,367.7274668944896,7.071049089634773,0.6287391005330157,0.026567061135779016
59,Texas,El Paso,2015,13.94630615524475,0.027943023776223787,0.49160787552447494,833783,1014.75,5211,3011,408,1468,1135,1876,624.98275930308,361.1251368761416,48.93359543190495,176.06499532852072,136.12654611571594,224.99859076042569,821.6634639073663,13.424601190358377,0.48352772872869687,0.029527733336253064
60,New Hampshire,Rockingham,2015,3.3202604301676115,0.02995135474860337,0.8291063086592196,301640,794.04,2358,1452,230,620,602,850,781.7265614639967,481.3685187640897,76.24983423949078,205.54303142819256,199.5756530964063,281.7928656676834,379.88010679562746,4.442317022988509,0.913755327586206,0.025634517241379315
61,California,Humboldt,2015,2.155433886671972,0.023788213886671853,0.027078583798882606,135383,4052.52,1107,719,102,423,194,525,817.6802109570625,531.0858822747317,75.3418080556643,312.446909877902,143.29716434116543,387.7887179335663,33.40711458549249,2.848608526834666,0.3049872646244007,0.021847867906963723
62,Maryland,Prince George's,2015,8.15365757183098,0.026407991549295746,0.4092760577464784,906003,499.42,5480,3498,343,1805,1350,2148,604.8545093117792,386.0914367833219,37.85859428721538,199.2267133773288,149.00612911877775,237.0853076645442,1814.1103680269111,8.80685461019289,1.169767231712163,0.02476047770786755
63,California,Santa Barbara,2015,1.6869657988774431,0.03371900654817609,0.14103183816651363,443815,3789.56,2965,1834,280,899,655,1179,668.0711557743655,413.2352444149026,63.08935029235154,202.56187826008585,147.58401586246524,265.6512285524374,117.11517959868692,2.9077707750192356,0.5955632534783194,0.033601506193733297
64,Massachusetts,Suffolk,2015,14.398738250774027,0.022485863777089787,0.7164238699690397,776688,120.07,4734,2747,397,1228,1122,1625,609.5111550584018,353.68127227406626,51.11447582555672,158.10724512288073,144.45955132562884,209.22172094843748,6468.62663446323,17.918673788501287,1.803344283601501,0.020461044706558802
65,Texas,McLennan,2015,2.729347030215833,0.027620778417266217,0.32969143453237465,245203,1060.27,1977,1160,192,589,379,781,806.2707226257428,473.0774093302284,78.30246775121022,240.2091328409522,154.565808738066,318.51160059216244,231.2646778650721,2.8829430064821824,0.18993793264844067,0.028923240197701268
66,Maine,Aroostook,2015,1.9332182748447213,0.026086018633540365,0.27651311645962673,68752,6829.18,759,493,115,241,137,356,1103.9678845706303,717.0700488713055,167.2678612985804,350.5352571561554,199.2669304165697,517.8031184547359,10.067387299792946,2.2637090472974912,0.5124765662875311,0.026378995915063465
67,Kansas,Wyandotte,2015,11.036150472346787,0.02535690582959646,1.542131605381165,163095,155.7,1185,737,124,360,253,484,726.5704037524142,451.8838713633159,76.02930807198258,220.73024924123976,155.1243140500935,296.7595573132224,1047.495183044316,13.626428366792222,3.646921825567612,0.023939180419625394
68,Washington,King,2015,9.672584833333318,0.02146849404761903,0.8137348839285707,2114256,2306.77,12647,7651,1089,3496,3066,4585,598.1773257353888,361.87670745642913,51.50748064567394,165.35367524084123,145.01555156991395,216.86115588651515,916.5439120501828,10.23705325933076,0.6714315363577862,0.02257014929214929
69,South Dakota,Minnehaha,2015,4.731271003252032,0.02408431382113821,0.3654825406504074,185285,813.74,1235,780,134,368,278,502,666.5407345440808,420.9730955015247,72.32101897077474,198.6129476212321,150.03912890951776,270.93396659200687,227.69557844028805,5.68157242787837,0.5410168726461572,0.031833085271647965
70,Minnesota,Anoka,2015,6.645456237226287,0.026115101459853927,0.7046586452554756,343822,446.28,1915,1171,183,455,533,638,556.974248302901,340.5832087533666,53.22521537307095,132.3359180040835,155.02207537621211,185.56113337715445,770.4176750022408,6.72071368875181,0.5665725750583553,0.02929383819906377
71,Nevada,Washoe,2015,13.305497062003218,0.03149623211446742,0.39295069872813987,445460,6551.48,3581,2301,366,1152,783,1518,803.8881156557267,516.5446953710771,82.16225923764199,258.6090782561846,175.77335787725048,340.7713374938266,67.99379682148157,16.586532134787973,0.43620879354996245,0.027259053481202472
72,North Dakota,Cass,2015,4.2990242674772245,0.024690896656534962,0.12183230395136771,171524,1768.0,861,537,130,249,158,379,501.9705697161913,313.0757211818754,75.79114293043538,145.16918915137242,92.11538910006765,220.9603320818078,97.0158371040724,4.855890559531351,0.23090526678656853,0.026218057071904534
73,Arizona,Pima,2015,8.85852906094183,0.028285869806094252,0.14918063434903034,1008205,9189.44,9158,5519,886,2663,1970,3549,908.3470127603016,547.4085131496074,87.87895318908356,264.13279045432233,195.3967695062016,352.01174364340585,109.7134319392694,12.937380630336554,0.4957148297067572,0.027649844503088307
74,New Jersey,Camden,2015,13.50008287671228,0.02619121917808215,0.12554347534246535,510295,227.59,4533,2837,400,1414,1023,1814,888.3097032108877,555.9529291880187,78.38603160916725,277.0946217384062,200.4722758404453,355.4806533475735,2242.167933564744,15.498284981727704,2.5203624197784342,0.025429797089733062
75,Ohio,Cuyahoga,2015,12.954698060439533,0.023697384615384565,2.422572265796705,1255025,1245.62,13645,8788,1150,4618,3020,5768,1087.229338060995,700.2250951176271,91.63164080396804,367.9607975936734,240.63265671998565,459.59243839764144,1007.5504568006296,13.617134395304095,3.1412323108675704,0.022973392039542417
76,Virginia,Roanoke,2015,3.5254331701030988,0.030748737113402126,0.2065053273195872,93916,250.84,813,461,79,234,148,313,865.6671919587716,490.86417649814734,84.11772221985605,249.15882277780145,157.5876315004898,333.2765449976575,374.4059958539308,4.729785369814663,0.2745961430399436,0.029098052137695694
77,Oklahoma,Tulsa,2015,8.021418857954554,0.02599856250000002,0.8194916519886359,638558,587.05,5613,3647,579,1904,1164,2483,879.0117734019464,571.130578584874,90.673047710623,298.17181837828355,182.2857124959675,388.8448660889066,1087.740396899753,9.279379209771077,0.7401823150987432,0.026274973718431068
0,Georgia,DeKalb,2016,11.935326111111106,0.019770380952380946,0.28865295238095234,740321,270.94,4282,2532,313,1243,976,1556,578.3977490845188,342.01380212097183,42.27895737119439,167.90014061467932,131.83470413509815,210.17909798587368,2732.4167712408653,11.834552894816072,0.5696332304422166,0.020098498475652996
1,Massachusetts,Suffolk,2016,15.82927339560442,0.023563384615384625,0.6768586648351645,784230,120.07,4656,2637,341,1149,1147,1490,593.703377835584,336.2533950499216,43.48214171862846,146.51314027772463,146.25811305356845,189.99528199635316,6531.439993337221,17.49363965226064,1.6778672681628748,0.020701596986846576
2,New Hampshire,Rockingham,2016,4.294245949152546,0.031650966101694884,0.818882152542373,303251,794.04,2401,1551,243,687,621,930,791.7533660235251,511.45750549874526,80.13164012649587,226.5450072712044,204.78085810104503,306.67664739770026,381.9089718402096,3.8812887265780605,0.8714308181227128,0.027792935994991344
3,Ohio,Hamilton,2016,9.448397127118627,0.027189720338983082,0.992819881355932,809099,412.81,7790,4738,721,2283,1734,3004,962.7993607704371,585.5896497214803,89.11146843587744,282.165717668666,214.31246361693687,371.2771861045434,1959.9791671713376,12.229707806291117,2.799537839467992,0.02458873039448141
4,Texas,Dallas,2016,11.834022314606738,0.024237033707865164,0.19409488764044946,2574984,908.87,15990,9567,1264,4919,3384,6183,620.9747322701811,371.5362891575249,49.08768365162658,191.0303131980626,131.41829230783569,240.11799684968915,2833.170860519106,12.545838156341924,0.43088976582942307,0.025226963549608027
5,Texas,Harris,2016,10.460332796208553,0.02533250236966822,0.17008880805687188,4589928,1777.89,25927,15453,2095,7756,5602,9851,564.8672484622853,336.67194779525954,45.64341750023094,168.97868550443494,122.04984479059368,214.62210300466583,2581.6715319845434,11.73597557768946,1.3623296419639392,0.02186177852422731
6,Maryland,Baltimore,2016,14.085269000000007,0.022483087912087904,1.1570541758241761,831026,682.08,8372,5342,726,2700,1916,3426,1007.4293704408768,642.8198395718064,87.3618875943713,324.89958196253787,230.5583700148973,412.2614695569092,1218.3702791461412,12.245077539825735,2.363860142967573,0.02629226870936119
7,Delaware,New Castle,2016,13.77105545238096,0.025158940476190442,0.828227196428571,556987,493.53,4577,2863,407,1344,1112,1751,821.7426977649388,514.0155874374087,73.07172339749403,241.2982708752628,199.645593164652,314.3699942727568,1128.5777966891578,11.217255797786072,0.9974071644557772,0.026996140238260653
8,North Carolina,Wake,2016,6.790661208791215,0.028302637362637394,0.3336453681318682,1046791,857.5,5426,3133,420,1428,1285,1848,518.3460690816028,299.29565691718784,40.1226223763865,136.4169160797141,122.75611846108728,176.5395384561006,1220.7475218658892,5.85393419657167,0.32959338204847277,0.02715093939836805
9,Washington,King,2016,14.73053810344828,0.01590124137931035,0.2027164827586206,2149970,2306.77,12967,7802,1017,3666,3119,4683,603.1246947631828,362.8887844946674,47.30298562305521,170.51400717219312,145.07179169941907,217.8169927952483,932.026166457861,10.048897117331613,0.7188659855480477,0.022202930877305866
10,Ohio,Cuyahoga,2016,9.913121727272724,0.024688256198347146,2.0254741198347115,1249352,1245.62,13947,8697,1105,4459,3133,5564,1116.3387099872575,696.1208690585199,88.44585032881045,356.905019562141,250.76999916756847,445.35086989095146,1002.9960983285432,13.484647128331181,2.997500301853397,0.023118190554710847
11,Pennsylvania,York,2016,12.795989518072291,0.022377355421686784,1.6749553313252996,443744,910.34,4067,2500,335,1171,994,1506,916.5194346289752,563.387899329343,75.49397851013197,263.89089204586423,224.0030287733468,339.38487055599626,487.4486455609992,11.416617090602944,2.573799567309284,0.02823752737045505
12,Iowa,Scott,2016,6.215778438016523,0.029197570247933978,0.2577145206611566,172474,468.2,1355,846,161,388,297,549,785.6256595196957,490.50871435694654,93.34740308684208,224.9614434639424,172.1998678061621,318.3088465507845,368.3767620674925,6.990177223958964,0.626600467329029,0.02650827995370796
13,California,Alameda,2016,14.343573461538442,0.020602974358974378,0.933726965811966,1647704,821.26,9830,6264,866,2988,2410,3854,596.5877366323077,380.16536950811553,52.55798371552172,181.343250972262,146.2641348203318,233.90123468778373,2006.3122519056085,15.149911235635848,0.8193881607585696,0.017814914195850486
14,California,Contra Costa,2016,6.973924296398887,0.024171268698060987,0.9397426634349041,1135127,802.18,7618,4801,704,2221,1876,2925,671.1143334622469,422.9482692245009,62.01949209207428,195.66092604616048,165.26785108626612,257.6804181382348,1415.052731307188,8.659720793734063,1.0356167451051446,0.02406136979290633
15,Arizona,Maricopa,2016,20.323912670886095,0.01978553164556959,0.7026335759493668,4242997,9224.86,30680,18095,2895,8505,6695,11400,723.073808442476,426.4674238515841,68.2300741669155,200.44793809658597,157.78941158808266,268.67801226350144,459.952454562996,19.21674610265389,1.370078249609647,0.025450286813432893
16,Virginia,Henrico,2016,10.320662866666662,0.022907900000000016,0.5506167166666669,326501,243.22,2692,1667,219,843,605,1062,824.4997718230572,510.56505186814127,67.074832848904,258.1921648019455,185.29805421729185,325.2669976508494,1342.410163637859,8.590109287960923,0.7539485469267478,0.025893213961912034
17,Arkansas,Pulaski,2016,8.661112791208799,0.026009593406593378,0.6637995109890118,393250,807.91,3517,2144,265,1158,721,1423,894.3420216147489,545.2002542911634,67.3871582962492,294.4691671964399,183.34392879847425,361.8563254926891,486.7497617308859,9.637972200897625,1.574092842013131,0.02565294938869082
18,Texas,McLennan,2016,3.984787834710744,0.02888836363636363,0.48307278512396773,247934,1060.27,1857,1160,182,624,354,806,748.9896504714965,467.8664483289908,73.40663241023822,251.6798825493881,142.77993336936444,325.0865149596264,233.8404368698539,2.8658767868970325,0.20546609952443334,0.028778522222097376
19,New York,Bronx,2016,17.821335586776858,0.023895132231404957,1.2613513512396726,1455720,57.42,9600,6580,832,3520,2228,4352,659.467480009892,452.0100019234468,57.153848267523976,241.8047426702937,153.0514109856291,298.95859093781775,25352.1421107628,20.583964731054937,4.3376182255117985,0.021668875522705654
20,Maryland,Garrett,2016,2.6449260459770105,0.03578559770114942,0.6022023218390803,29425,656.08,185,117,12,87,18,99,628.7170773152081,397.6210705182667,40.781648258283774,295.6669498725573,61.17247238742566,336.4485981308411,44.84971344957932,2.4946109505718943,1.0489606225382253,0.03324463929929753
21,Florida,Orange,2016,5.492868956043958,0.0292129230769231,0.39640819780219744,1314367,1004.31,7854,4929,601,2449,1879,3050,597.5499993533009,375.00941517856126,45.7254328509465,186.325432698782,142.95854962883274,232.0508655497285,1308.7263892622796,5.76307113353227,0.14220462875675224,0.027584382294937742
22,Tennessee,Blount,2016,1.011591173913044,0.03796459006211183,0.13680346894409942,128670,566.66,1298,723,188,279,256,467,1008.7821559026968,561.9025413849382,146.11020439884976,216.83376078339936,198.95857620268907,362.9439651822492,227.06737726326196,0.9204838908211441,0.7584097771782676,0.03890692410686934
23,Pennsylvania,Cambria,2016,9.530454191780825,0.024090945205479466,1.8973217260273962,134732,693.48,1756,1055,173,558,324,731,1303.3280883531752,783.0359528545556,128.4030519846807,414.1555087135944,240.47739215628064,542.5585606982751,194.28390148237872,8.353323569771655,3.923720010924056,0.024680415996728128
24,Texas,El Paso,2016,16.29758592307695,0.028101365384615405,0.5507189326923077,837918,1014.75,5127,2966,415,1508,1043,1923,611.8737155664397,353.97258442950266,49.52751939927296,179.96987772073163,124.47518730949808,229.4973971200046,825.7383592017738,13.47404690935026,0.47359696177351607,0.02922203446560916
25,California,Fresno,2016,15.338750482758616,0.014376327586206886,0.06924631896551725,979915,6017.89,6614,4146,611,2207,1328,2818,674.956501329197,423.0979217585198,62.35234688723001,225.22361633406985,135.5219585372201,287.5759632212998,162.83365099727644,12.852520388796634,0.790854913928932,0.030840880488608613
26,Louisiana,East Baton Rouge,2016,12.911401631578949,0.026846491228070146,1.1132564605263158,447037,470.59,3749,2226,285,1196,745,1481,838.6330437972696,497.9453602274533,63.753112158501416,267.53937593532527,166.65287213362652,331.2924880938267,949.950062687265,12.174244241679718,1.6883767030026011,0.023545184331029628
27,Illinois,Cook,2016,12.011637028571439,0.02526619999999998,0.7610214714285711,5203499,1634.89,40841,26146,3338,13155,9653,16493,784.8757153599913,502.4695882520589,64.14914272108057,252.8106568291836,185.5097887017947,316.95979955026417,3182.782327863036,13.135960128027909,1.7543428523398166,0.024738569892445557
28,California,Imperial,2016,15.283268384615345,0.026515329670329674,0.7990270659340656,180883,4482.08,949,617,104,337,176,441,524.6485297125766,341.10447084579533,57.49572928357004,186.3082766207991,97.30046494142624,243.80400590436912,40.35693249562703,13.526863199677866,0.6458162921904258,0.027468214971983956
29,Oklahoma,Tulsa,2016,8.125384904109598,0.02568779452054795,1.4898447945205473,642940,587.05,5708,3725,521,1999,1205,2520,887.7966839829534,579.3697701185181,81.0340000622142,310.9154820045416,187.4202880517622,391.9494820667558,1095.2048377480623,9.153583174589425,0.7481132487877324,0.026247332596587965
30,Nevada,Washoe,2016,17.42081515384616,0.02264116666666666,0.37936950641025635,453616,6551.48,3962,2547,440,1240,867,1680,873.4259814468626,561.488130930126,96.9983422101513,273.35896441042644,191.13082430954816,370.3573066205778,69.23870636863732,16.039692955990514,0.42899911107965866,0.027965249920079965
31,Utah,Salt Lake,2016,31.515873142857128,0.013307619047619049,0.6617261666666667,1121354,807.83,6672,3635,582,1793,1260,2375,594.9949792839727,324.1616831080997,51.90154045912352,159.8959828921108,112.36415975686536,211.7975233512343,1388.1064085265464,16.671666912867597,0.5453709529120992,0.027914617203649166
32,Iowa,Polk,2016,5.556748508196718,0.03340896721311475,0.059512073770491856,474045,591.94,3341,2083,402,957,724,1359,704.7854106677637,439.409760676729,84.802075752302,201.87956839540556,152.7281165290215,286.68164414770746,800.8328546812177,7.148777653501426,0.11624262716140346,0.028607956875977184
33,California,San Bernardino,2016,11.993263420454547,0.02679735227272728,0.24855913068181817,2140096,20106.39,14036,9021,1369,4628,3024,5997,655.8584287807649,421.5231466251981,63.9690929752684,216.2519812195341,141.30207243039564,280.22107419480244,106.43859986800216,17.872453849437388,0.8105230733005675,0.031644009913653647
34,Wyoming,Laramie,2016,3.425564388888893,0.03914851111111106,-0.03359571666666664,98136,2687.82,630,371,66,195,110,261,641.9662509170946,378.0467922067335,67.25360723893372,198.7038395695769,112.08934539822287,265.9574468085106,36.51137352947742,3.831287511120732,0.21775458197737502,0.03985412850424093
35,California,Santa Clara,2016,12.982396495867762,0.021163504132231392,0.24467421900826403,1919402,1304.53,10045,6393,729,3195,2469,3924,523.3400819630281,333.0724882020546,37.98057936794898,166.45809476076403,128.6338140733416,204.43867412871305,1471.3360367335365,12.565673179302298,0.40750447099811565,0.020484737638295142
36,North Carolina,Mecklenburg,2016,7.901285291666655,0.029987458333333314,0.17403186111111132,1054835,549.74,6139,3509,501,1638,1370,2139,581.9867562225371,332.6586622552342,47.49557987742159,155.28494977887536,129.87813259893727,202.78052965629695,1918.7888820169533,10.33656293288761,1.0983612374420944,0.02800031136696886
37,Arizona,Pima,2016,11.893561000000004,0.02417903296703299,0.12966560439560434,1016206,9189.44,9444,5676,937,2796,1943,3733,929.3391300582756,558.5481683831822,92.20571419574378,275.1410639181426,191.20139026929576,367.34677811388633,110.5841052338336,12.335451208485537,0.4408188757444,0.02794030353849225
38,California,Humboldt,2016,2.014554027472527,0.027172554945055032,0.3646409780219787,136646,4052.52,1196,743,93,391,259,484,875.2543067488255,543.7407607979743,68.05907234752573,286.14083105250063,189.540857397948,354.1999034000264,33.71877251685371,2.779291062818397,0.27719639654184886,0.022041902504934534
39,North Dakota,Cass,2016,4.671009923076932,0.025867692307692286,0.24749544505494525,175249,1768.0,968,551,98,269,184,367,552.35693213656,314.40978265211214,55.9204332121724,153.49588300075894,104.99346643918082,209.4163162129313,99.12273755656108,4.786282273024584,0.21727114643216844,0.026027162019983337
40,Pennsylvania,Erie,2016,5.870183046242773,0.03033063583815029,0.6247394393063586,276207,1558.49,2782,1727,320,791,616,1111,1007.2156027906608,625.2556959092275,115.85513763228305,286.37941833479965,223.02113994214483,402.2345559670826,177.22731618425527,7.444750061974434,4.467676772988239,0.032317052685719966
41,Illinois,Saint Clair,2016,9.323015339449539,0.024852577981651355,1.0577177477064228,262759,673.99,2395,1540,233,738,569,971,911.4816238454248,586.0883927857847,88.67441267473235,280.86573628305786,216.54824382799447,369.5401489577902,389.8559325806021,12.222311811957436,1.4502742106826532,0.022843758280128426
42,Indiana,Marion,2016,13.857478082474215,0.02654231958762888,0.39297341237113415,941229,403.11,8178,4738,912,2117,1709,3029,868.8640065276356,503.3844048579039,96.89459207058006,224.91869672523904,181.5711160620848,321.81328879581906,2334.9185085956688,10.866800283473651,2.8451552349729807,0.029146537563458676
43,Missouri,St. Louis City,2016,12.485846530612262,0.02304571428571428,1.1153763775510206,311404,66.15,2860,1692,213,890,589,1103,918.4210864343424,543.345621764653,68.39989210157866,285.80236605823944,189.1433636048349,354.20225815981814,4707.543461829176,12.511328620848412,2.59207443671499,0.026433234528429578
